 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:07.3	-0.000447061	00:07.3	3.59E-05
00:07.3	-0.000482426	00:07.3	5.89E-05
00:07.3	-0.000517882	00:07.3	8.17E-05
00:07.3	-0.000553459	00:07.3	0.000104334
00:07.3	-0.000589184	00:07.3	0.000126774
00:07.3	-0.000625055	00:07.3	0.000148966
00:07.3	-0.000661023	00:07.3	0.000170876
00:07.3	-0.000697017	00:07.3	0.000192472
00:07.3	-0.000732967	00:07.3	0.000213722
00:07.3	-0.000768808	00:07.3	0.000234597
00:07.3	-0.000804476	00:07.3	0.000255071
00:07.3	-0.000839933	00:07.3	0.000275139
00:07.3	-0.000875187	00:07.3	0.000294846
00:07.3	-0.000910247	00:07.3	0.000314234
00:07.3	-0.00094507	00:07.3	0.000333292
00:07.3	-0.000979618	00:07.3	0.000351991
00:07.3	-0.0010139	00:07.3	0.000370278
00:07.3	-0.00104794	00:07.3	0.000388058
00:07.3	-0.00108177	00:07.3	0.000405267
00:07.3	-0.0011154	00:07.3	0.000421936
00:07.3	-0.00114884	00:07.3	0.000438119
00:07.3	-0.00118204	00:07.3	0.000453819
00:07.3	-0.00121493	00:07.3	0.000469017
00:07.3	-0.00124751	00:07.3	0.000483697
00:07.3	-0.00127971	00:07.3	0.000497842
00:07.3	-0.00131137	00:07.3	0.000511462
00:07.3	-0.00134239	00:07.3	0.000524611
00:07.3	-0.0013727	00:07.3	0.000537342
00:07.3	-0.00140231	00:07.3	0.000549657
00:07.3	-0.0014312	00:07.3	0.000561536
00:07.3	-0.00145933	00:07.3	0.00057296
00:07.3	-0.00148675	00:07.3	0.000583913
00:07.3	-0.00151349	00:07.3	0.000594379
00:07.3	-0.00153959	00:07.3	0.000604346
00:07.3	-0.00156511	00:07.3	0.000613823
00:07.3	-0.00159004	00:07.3	0.000622868
00:07.3	-0.00161435	00:07.3	0.000631512
00:07.3	-0.00163792	00:07.3	0.000639692
00:07.3	-0.0016607	00:07.3	0.00064735
00:07.3	-0.00168261	00:07.3	0.000654524
00:07.3	-0.00170356	00:07.3	0.000661274
00:07.3	-0.00172344	00:07.3	0.000667633
00:07.3	-0.00174221	00:07.3	0.000673658
00:07.3	-0.00175984	00:07.3	0.000679399
00:07.3	-0.00177626	00:07.3	0.000684859
00:07.3	-0.00179147	00:07.3	0.000690041
00:07.3	-0.00180554	00:07.3	0.000694993
00:07.3	-0.00181852	00:07.3	0.000699762
00:07.3	-0.00183043	00:07.3	0.000704345
00:07.3	-0.00184129	00:07.3	0.000708715
00:07.3	-0.00185116	00:07.3	0.000712849
00:07.3	-0.00186014	00:07.3	0.000716724
00:07.3	-0.00186838	00:07.3	0.00072032
00:07.3	-0.00187601	00:07.3	0.000723618
00:07.3	-0.00188312	00:07.3	0.000726602
00:07.3	-0.00188974	00:07.3	0.000729255
00:07.3	-0.00189583	00:07.3	0.000731565
00:07.3	-0.00190129	00:07.3	0.000733518
00:07.3	-0.00190599	00:07.3	0.000735104
00:07.3	-0.00190982	00:07.3	0.000736314
00:07.3	-0.00191269	00:07.3	0.000737139
00:07.3	-0.00191451	00:07.3	0.000737573
00:07.3	-0.0019153	00:07.3	0.000737634
00:07.3	-0.00191513	00:07.3	0.000737384
00:07.3	-0.0019141	00:07.3	0.000736884
00:07.3	-0.00191229	00:07.3	0.000736168
00:07.3	-0.0019098	00:07.3	0.000735312
00:07.3	-0.00190669	00:07.3	0.000734437
00:07.3	-0.00190293	00:07.3	0.000733606
00:07.3	-0.00189849	00:07.3	0.000732812
00:07.3	-0.00189334	00:07.3	0.000732024
00:07.3	-0.00188754	00:07.3	0.000731211
00:07.3	-0.00188107	00:07.3	0.000730347
00:07.3	-0.0018739	00:07.3	0.000729406
00:07.3	-0.00186602	00:07.3	0.000728363
00:07.3	-0.00185751	00:07.3	0.000727197
00:07.3	-0.00184846	00:07.3	0.000725888
00:07.3	-0.00183896	00:07.3	0.000724439
00:07.3	-0.00182909	00:07.3	0.000722901
00:07.3	-0.00181893	00:07.3	0.00072132
00:07.3	-0.00180856	00:07.3	0.000719696
00:07.4	-0.00179806	00:07.4	0.000718025
00:07.4	-0.00178758	00:07.4	0.000716354
00:07.4	-0.00177724	00:07.4	0.000714722
00:07.4	-0.0017671	00:07.4	0.000713146
00:07.4	-0.00175722	00:07.4	0.000711685
00:07.4	-0.0017476	00:07.4	0.000710443
00:07.4	-0.00173822	00:07.4	0.000709467
00:07.4	-0.00172904	00:07.4	0.000708734
00:07.4	-0.00172008	00:07.4	0.000708196
00:07.4	-0.00171138	00:07.4	0.000707786
00:07.4	-0.00170295	00:07.4	0.000707395
00:07.4	-0.00169476	00:07.4	0.000706943
00:07.4	-0.00168677	00:07.4	0.000706449
00:07.4	-0.001679	00:07.4	0.000705951
00:07.4	-0.00167147	00:07.4	0.000705441
00:07.4	-0.00166423	00:07.4	0.000704888
00:07.4	-0.00165731	00:07.4	0.000704285
00:07.4	-0.00165072	00:07.4	0.000703672
00:07.4	-0.0016445	00:07.4	0.000703086
00:07.4	-0.00163865	00:07.4	0.000702538
00:07.4	-0.00163322	00:07.4	0.000702087
00:07.4	-0.00162819	00:07.4	0.000701829
00:07.4	-0.0016236	00:07.4	0.000701811
00:07.4	-0.00161944	00:07.4	0.000702005
00:07.4	-0.0016156	00:07.4	0.000702362
00:07.4	-0.00161196	00:07.4	0.000702834
00:07.4	-0.00160836	00:07.4	0.000703378
00:07.4	-0.00160465	00:07.4	0.000703974
00:07.4	-0.0016008	00:07.4	0.000704651
00:07.4	-0.00159682	00:07.4	0.000705435
00:07.4	-0.00159277	00:07.4	0.000706304
00:07.4	-0.00158867	00:07.4	0.000707213
00:07.4	-0.00158458	00:07.4	0.000708119
00:07.4	-0.00158051	00:07.4	0.000708985
00:07.4	-0.00157652	00:07.4	0.000709773
00:07.4	-0.00157262	00:07.4	0.000710449
00:07.4	-0.00156882	00:07.4	0.00071098
00:07.4	-0.00156506	00:07.4	0.000711337
00:07.4	-0.00156123	00:07.4	0.000711492
00:07.4	-0.00155727	00:07.4	0.000711443
00:07.4	-0.0015532	00:07.4	0.000711256
00:07.4	-0.00154904	00:07.4	0.00071104
00:07.4	-0.00154475	00:07.4	0.000710853
00:07.4	-0.00154032	00:07.4	0.000710675
00:07.4	-0.00153576	00:07.4	0.000710468
00:07.4	-0.0015311	00:07.4	0.000710194
00:07.4	-0.00152639	00:07.4	0.00070982
00:07.4	-0.00152167	00:07.4	0.000709335
00:07.4	-0.00151697	00:07.4	0.000708778
00:07.4	-0.00151232	00:07.4	0.000708183
00:07.4	-0.00150774	00:07.4	0.000707537
00:07.4	-0.00150329	00:07.4	0.000706806
00:07.4	-0.00149906	00:07.4	0.000705955
00:07.4	-0.00149511	00:07.4	0.000704954
00:07.4	-0.00149141	00:07.4	0.000703774
00:07.4	-0.00148789	00:07.4	0.00070239
00:07.4	-0.00148455	00:07.4	0.000700776
00:07.4	-0.0014814	00:07.4	0.000698911
00:07.4	-0.00147846	00:07.4	0.000696775
00:07.4	-0.00147573	00:07.4	0.00069435
00:07.4	-0.00147323	00:07.4	0.000691642
00:07.4	-0.00147094	00:07.4	0.000688704
00:07.4	-0.0014688	00:07.4	0.000685587
00:07.4	-0.00146675	00:07.4	0.000682316
00:07.4	-0.00146477	00:07.4	0.000678935
00:07.4	-0.0014629	00:07.4	0.000675488
00:07.4	-0.00146113	00:07.4	0.000671971
00:07.4	-0.00145948	00:07.4	0.000668355
00:07.4	-0.00145795	00:07.4	0.000664592
00:07.4	-0.00145656	00:07.4	0.000660589
00:07.4	-0.00145532	00:07.4	0.000656285
00:07.4	-0.00145422	00:07.4	0.000651716
00:07.4	-0.00145327	00:07.4	0.000646916
00:07.4	-0.00145245	00:07.4	0.000641824
00:07.4	-0.0014517	00:07.4	0.000636362
00:07.4	-0.00145092	00:07.4	0.000630528
00:07.4	-0.00145002	00:07.4	0.00062439
00:07.4	-0.00144886	00:07.4	0.00061801
00:07.4	-0.0014473	00:07.4	0.000611405
00:07.4	-0.00144528	00:07.4	0.000604564
00:07.4	-0.00144283	00:07.4	0.000597482
00:07.4	-0.00143998	00:07.4	0.000590152
00:07.4	-0.00143678	00:07.4	0.000582593
00:07.4	-0.00143326	00:07.4	0.000574891
00:07.4	-0.00142946	00:07.4	0.000567175
00:07.4	-0.00142541	00:07.4	0.000559519
00:07.4	-0.00142114	00:07.4	0.000551923
00:07.4	-0.00141668	00:07.4	0.000544364
00:07.4	-0.00141204	00:07.4	0.000536821
00:07.4	-0.00140717	00:07.4	0.000529274
00:07.4	-0.00140204	00:07.4	0.000521705
00:07.4	-0.00139665	00:07.4	0.000514098
00:07.4	-0.00139102	00:07.4	0.000506437
00:07.4	-0.00138511	00:07.4	0.000498709
00:07.4	-0.00137889	00:07.4	0.000490924
00:07.4	-0.00137236	00:07.4	0.000483139
00:07.4	-0.00136558	00:07.4	0.000475408
00:07.4	-0.00135858	00:07.4	0.000467733
00:07.4	-0.00135138	00:07.4	0.000460095
00:07.4	-0.00134403	00:07.4	0.000452477
00:07.5	-0.00133653	00:07.5	0.000444861
00:07.5	-0.00132883	00:07.5	0.000437232
00:07.5	-0.00132091	00:07.5	0.000429577
00:07.5	-0.00131278	00:07.5	0.000421906
00:07.5	-0.00130445	00:07.5	0.000414275
00:07.5	-0.00129586	00:07.5	0.000406736
00:07.5	-0.00128689	00:07.5	0.000399316
00:07.5	-0.0012774	00:07.5	0.000392086
00:07.5	-0.00126727	00:07.5	0.000385157
00:07.5	-0.00125636	00:07.5	0.000378587
00:07.5	-0.00124449	00:07.5	0.000372361
00:07.5	-0.00123154	00:07.5	0.000366463
00:07.5	-0.00121745	00:07.5	0.000360924
00:07.5	-0.00120224	00:07.5	0.000355772
00:07.5	-0.00118588	00:07.5	0.000350987
00:07.5	-0.00116839	00:07.5	0.000346549
00:07.5	-0.00114987	00:07.5	0.000342485
00:07.5	-0.00113044	00:07.5	0.000338818
00:07.5	-0.00111021	00:07.5	0.000335548
00:07.5	-0.0010893	00:07.5	0.000332694
00:07.5	-0.00106777	00:07.5	0.000330276
00:07.5	-0.00104565	00:07.5	0.000328263
00:07.5	-0.00102289	00:07.5	0.000326603
00:07.5	-0.000999484	00:07.5	0.000325246
00:07.5	-0.000975429	00:07.5	0.000324144
00:07.5	-0.000950676	00:07.5	0.000323254
00:07.5	-0.000925159	00:07.5	0.000322532
00:07.5	-0.000898843	00:07.5	0.000321938
00:07.5	-0.000871745	00:07.5	0.000321434
00:07.5	-0.000843906	00:07.5	0.000320984
00:07.5	-0.000815389	00:07.5	0.000320555
00:07.5	-0.000786306	00:07.5	0.000320114
00:07.5	-0.000756783	00:07.5	0.000319633
00:07.5	-0.000726944	00:07.5	0.000319083
00:07.5	-0.000696903	00:07.5	0.000318462
00:07.5	-0.000666772	00:07.5	0.000317813
00:07.5	-0.000636631	00:07.5	0.000317177
00:07.5	-0.00060649	00:07.5	0.000316547
00:07.5	-0.000576311	00:07.5	0.000315914
00:07.5	-0.000546107	00:07.5	0.00031534
00:07.5	-0.000515937	00:07.5	0.00031493
00:07.5	-0.000485813	00:07.5	0.000314734
00:07.5	-0.0004557	00:07.5	0.000314728
00:07.5	-0.00042559	00:07.5	0.000314868
00:07.5	-0.000395499	00:07.5	0.000315112
00:07.5	-0.000365445	00:07.5	0.000315419
00:07.5	-0.000335445	00:07.5	0.000315752
00:07.5	-0.000305539	00:07.5	0.000316075
00:07.5	-0.00027579	00:07.5	0.000316354
00:07.5	-0.000246233	00:07.5	0.000316559
00:07.5	-0.000216902	00:07.5	0.000316684
00:07.5	-0.000187878	00:07.5	0.000316793
00:07.5	-0.000159256	00:07.5	0.00031699
00:07.5	-0.000131152	00:07.5	0.000317329
00:07.5	-0.00010372	00:07.5	0.000317787
00:07.5	-7.71E-05	00:07.5	0.000318323
00:07.5	-5.14E-05	00:07.5	0.000318896
00:07.5	-2.65E-05	00:07.5	0.000319467
00:07.5	-2.46E-06	00:07.5	0.00032
00:07.5	2.07E-05	00:07.5	0.000320462
00:07.5	4.30E-05	00:07.5	0.000320823
00:07.5	6.46E-05	00:07.5	0.000321052
00:07.5	8.55E-05	00:07.5	0.000321145
00:07.5	0.000105577	00:07.5	0.000321169
00:07.5	0.000124891	00:07.5	0.000321231
00:07.5	0.000143427	00:07.5	0.000321385
00:07.5	0.000161197	00:07.5	0.000321636
00:07.5	0.000178171	00:07.5	0.000322032
00:07.5	0.000194296	00:07.5	0.000322666
00:07.5	0.000209525	00:07.5	0.000323577
00:07.5	0.000223816	00:07.5	0.00032473
00:07.5	0.000237131	00:07.5	0.000326072
00:07.5	0.00024946	00:07.5	0.000327549
00:07.5	0.000260864	00:07.5	0.000329112
00:07.5	0.000271449	00:07.5	0.000330714
00:07.5	0.000281292	00:07.5	0.000332334
00:07.5	0.000290465	00:07.5	0.000333999
00:07.5	0.000299086	00:07.5	0.000335733
00:07.5	0.000307263	00:07.5	0.000337535
00:07.5	0.00031503	00:07.5	0.000339427
00:07.5	0.000322351	00:07.5	0.000341429
00:07.5	0.000329168	00:07.5	0.000343512
00:07.5	0.00033543	00:07.5	0.000345628
00:07.5	0.00034109	00:07.5	0.000347752
00:07.5	0.000346103	00:07.5	0.000349908
00:07.5	0.000350433	00:07.5	0.000352118
00:07.5	0.000354043	00:07.5	0.000354356
00:07.5	0.000356904	00:07.5	0.000356573
00:07.5	0.000359012	00:07.5	0.000358726
00:07.5	0.000360434	00:07.5	0.000360771
00:07.5	0.000361281	00:07.5	0.00036267
00:07.5	0.000361612	00:07.5	0.000364385
00:07.5	0.000361415	00:07.5	0.000365884
00:07.5	0.000360657	00:07.5	0.000367133
00:07.5	0.000359308	00:07.5	0.000368106
00:07.5	0.000357341	00:07.5	0.000368774
00:07.5	0.000354735	00:07.5	0.000369114
00:07.5	0.000351469	00:07.5	0.000369127
00:07.5	0.000347506	00:07.5	0.000368861
00:07.5	0.000342764	00:07.5	0.00036836
00:07.5	0.00033717	00:07.5	0.000367623
00:07.6	0.000330706	00:07.6	0.000366622
00:07.6	0.000323356	00:07.6	0.000365359
00:07.6	0.000315061	00:07.6	0.000363878
00:07.6	0.000305772	00:07.6	0.000362225
00:07.6	0.000295489	00:07.6	0.000360393
00:07.6	0.00028424	00:07.6	0.000358357
00:07.6	0.000272079	00:07.6	0.000356092
00:07.6	0.000259102	00:07.6	0.000353574
00:07.6	0.000245404	00:07.6	0.000350783
00:07.6	0.000231031	00:07.6	0.000347701
00:07.6	0.000216004	00:07.6	0.000344312
00:07.6	0.000200346	00:07.6	0.0003406
00:07.6	0.000184081	00:07.6	0.000336576
00:07.6	0.000167233	00:07.6	0.000332321
00:07.6	0.00014983	00:07.6	0.000327954
00:07.6	0.000131897	00:07.6	0.000323544
00:07.6	0.000113463	00:07.6	0.000319085
00:07.6	9.46E-05	00:07.6	0.000314572
00:07.6	7.52E-05	00:07.6	0.000310046
00:07.6	5.54E-05	00:07.6	0.000305546
00:07.6	3.53E-05	00:07.6	0.000301063
00:07.6	1.49E-05	00:07.6	0.000296587
00:07.6	-5.66E-06	00:07.6	0.000292179
00:07.6	-2.64E-05	00:07.6	0.000287943
00:07.6	-4.72E-05	00:07.6	0.000283927
00:07.6	-6.81E-05	00:07.6	0.000280109
00:07.6	-8.90E-05	00:07.6	0.000276443
00:07.6	-0.00011004	00:07.6	0.000272888
00:07.6	-0.000131091	00:07.6	0.000269401
00:07.6	-0.000152153	00:07.6	0.000265948
00:07.6	-0.00017323	00:07.6	0.000262491
00:07.6	-0.000194368	00:07.6	0.000258999
00:07.6	-0.000215634	00:07.6	0.00025544
00:07.6	-0.000237109	00:07.6	0.000251811
00:07.6	-0.000258868	00:07.6	0.000248152
00:07.6	-0.000280888	00:07.6	0.000244503
00:07.6	-0.000303074	00:07.6	0.000240853
00:07.6	-0.000325359	00:07.6	0.000237194
00:07.6	-0.00034768	00:07.6	0.000233564
00:07.6	-0.000369928	00:07.6	0.000229998
00:07.6	-0.000392001	00:07.6	0.000226507
00:07.6	-0.000413848	00:07.6	0.000223144
00:07.6	-0.000435446	00:07.6	0.000220008
00:07.6	-0.000456769	00:07.6	0.000217143
00:07.6	-0.000477793	00:07.6	0.000214521
00:07.6	-0.000498497	00:07.6	0.000212114
00:07.6	-0.000518857	00:07.6	0.000209944
00:07.6	-0.000538853	00:07.6	0.000208027
00:07.6	-0.000558488	00:07.6	0.000206335
00:07.6	-0.000577832	00:07.6	0.000204816
00:07.6	-0.00059702	00:07.6	0.000203422
00:07.6	-0.000616177	00:07.6	0.000202106
00:07.6	-0.000635373	00:07.6	0.000200849
00:07.6	-0.000654646	00:07.6	0.000199679
00:07.6	-0.000674011	00:07.6	0.000198619
00:07.6	-0.000693429	00:07.6	0.000197649
00:07.6	-0.000712844	00:07.6	0.000196721
00:07.6	-0.000732199	00:07.6	0.000195796
00:07.6	-0.000751439	00:07.6	0.000194833
00:07.6	-0.000770513	00:07.6	0.000193819
00:07.6	-0.000789372	00:07.6	0.00019281
00:07.6	-0.000807968	00:07.6	0.000191928
00:07.6	-0.000826256	00:07.6	0.000191286
00:07.6	-0.000844194	00:07.6	0.000190921
00:07.6	-0.00086174	00:07.6	0.000190796
00:07.6	-0.00087888	00:07.6	0.000190854
00:07.6	-0.000895667	00:07.6	0.00019104
00:07.6	-0.000912199	00:07.6	0.000191303
00:07.6	-0.000928517	00:07.6	0.000191594
00:07.6	-0.000944592	00:07.6	0.000191869
00:07.6	-0.000960372	00:07.6	0.000192084
00:07.6	-0.000975785	00:07.6	0.000192177
00:07.6	-0.000990717	00:07.6	0.000192066
00:07.6	-0.00100506	00:07.6	0.000191745
00:07.6	-0.00101876	00:07.6	0.000191323
00:07.6	-0.0010318	00:07.6	0.000190926
00:07.6	-0.00104414	00:07.6	0.000190602
00:07.6	-0.00105577	00:07.6	0.000190326
00:07.6	-0.00106666	00:07.6	0.000190052
00:07.6	-0.00107679	00:07.6	0.000189737
00:07.6	-0.00108616	00:07.6	0.00018934
00:07.6	-0.00109474	00:07.6	0.000188846
00:07.6	-0.00110254	00:07.6	0.000188288
00:07.6	-0.00110961	00:07.6	0.000187696
00:07.6	-0.00111592	00:07.6	0.000187053
00:07.6	-0.00112141	00:07.6	0.000186319
00:07.6	-0.00112606	00:07.6	0.00018548
00:07.6	-0.00112987	00:07.6	0.00018457
00:07.6	-0.00113282	00:07.6	0.000183621
00:07.6	-0.00113493	00:07.6	0.000182638
00:07.6	-0.00113619	00:07.6	0.00018165
00:07.6	-0.00113657	00:07.6	0.000180685
00:07.6	-0.001136	00:07.6	0.000179721
00:07.6	-0.00113434	00:07.6	0.000178739
00:07.6	-0.00113154	00:07.6	0.000177789
00:07.6	-0.00112758	00:07.6	0.000176965
00:07.6	-0.0011225	00:07.6	0.000176308
00:07.6	-0.00111623	00:07.6	0.000175785
00:07.6	-0.00110877	00:07.6	0.000175343
00:07.7	-0.00110013	00:07.7	0.000174933
00:07.7	-0.00109035	00:07.7	0.000174508
00:07.7	-0.00107948	00:07.7	0.000174047
00:07.7	-0.00106757	00:07.7	0.000173576
00:07.7	-0.00105465	00:07.7	0.000173121
00:07.7	-0.00104076	00:07.7	0.000172658
00:07.7	-0.00102586	00:07.7	0.000172165
00:07.7	-0.00100994	00:07.7	0.00017167
00:07.7	-0.000993012	00:07.7	0.000171195
00:07.7	-0.000975031	00:07.7	0.000170716
00:07.7	-0.0009559	00:07.7	0.00017019
00:07.7	-0.000935531	00:07.7	0.000169572
00:07.7	-0.00091389	00:07.7	0.000168824
00:07.7	-0.000890948	00:07.7	0.000167909
00:07.7	-0.000866638	00:07.7	0.000166794
00:07.7	-0.000840902	00:07.7	0.000165423
00:07.7	-0.000813756	00:07.7	0.000163701
00:07.7	-0.000785291	00:07.7	0.000161539
00:07.7	-0.000755622	00:07.7	0.000158924
00:07.7	-0.000724855	00:07.7	0.000155915
00:07.7	-0.000693098	00:07.7	0.000152566
00:07.7	-0.000660453	00:07.7	0.000148907
00:07.7	-0.000626997	00:07.7	0.000144992
00:07.7	-0.000592735	00:07.7	0.000140868
00:07.7	-0.000557608	00:07.7	0.000136536
00:07.7	-0.000521539	00:07.7	0.000131997
00:07.7	-0.000484462	00:07.7	0.000127299
00:07.7	-0.00044632	00:07.7	0.000122488
00:07.7	-0.000407061	00:07.7	0.000117583
00:07.7	-0.000366666	00:07.7	0.000112625
00:07.7	-0.000325193	00:07.7	0.000107654
00:07.7	-0.000282744	00:07.7	0.000102661
00:07.7	-0.000239375	00:07.7	9.76E-05
00:07.7	-0.000195093	00:07.7	9.24E-05
00:07.7	-0.000149937	00:07.7	8.68E-05
00:07.7	-0.000103944	00:07.7	8.10E-05
00:07.7	-5.71E-05	00:07.7	7.48E-05
00:07.7	-9.54E-06	00:07.7	6.81E-05
00:07.7	3.88E-05	00:07.7	6.10E-05
00:07.7	8.78E-05	00:07.7	5.36E-05
00:07.7	0.000137623	00:07.7	4.59E-05
00:07.7	0.000188184	00:07.7	3.79E-05
00:07.7	0.000239514	00:07.7	2.95E-05
00:07.7	0.000291615	00:07.7	2.09E-05
00:07.7	0.000344463	00:07.7	1.19E-05
00:07.7	0.00039796	00:07.7	2.63E-06
00:07.7	0.000451963	00:07.7	-6.86E-06
00:07.7	0.000506359	00:07.7	-1.65E-05
00:07.7	0.000561037	00:07.7	-2.63E-05
00:07.7	0.000615846	00:07.7	-3.62E-05
00:07.7	0.000670616	00:07.7	-4.62E-05
00:07.7	0.000725186	00:07.7	-5.65E-05
00:07.7	0.000779404	00:07.7	-6.68E-05
00:07.7	0.000833148	00:07.7	-7.72E-05
00:07.7	0.000886349	00:07.7	-8.76E-05
00:07.7	0.00093894	00:07.7	-9.80E-05
00:07.7	0.000990836	00:07.7	-0.000108339
00:07.7	0.001042	00:07.7	-0.000118723
00:07.7	0.00109249	00:07.7	-0.000129121
00:07.7	0.0011424	00:07.7	-0.00013954
00:07.7	0.00119179	00:07.7	-0.000149985
00:07.7	0.00124064	00:07.7	-0.000160462
00:07.7	0.00128897	00:07.7	-0.000170975
00:07.7	0.0013368	00:07.7	-0.000181525
00:07.7	0.00138406	00:07.7	-0.000192116
00:07.7	0.00143066	00:07.7	-0.000202749
00:07.7	0.00147653	00:07.7	-0.000213424
00:07.7	0.00152159	00:07.7	-0.000224142
00:07.7	0.00156573	00:07.7	-0.0002349
00:07.7	0.00160883	00:07.7	-0.000245698
00:07.7	0.00165079	00:07.7	-0.000256533
00:07.7	0.00169156	00:07.7	-0.00026738
00:07.7	0.00173112	00:07.7	-0.000278144
00:07.7	0.00176939	00:07.7	-0.000288692
00:07.7	0.00180638	00:07.7	-0.000298944
00:07.7	0.00184213	00:07.7	-0.000308894
00:07.7	0.00187672	00:07.7	-0.000318562
00:07.7	0.00191015	00:07.7	-0.000327965
00:07.7	0.00194241	00:07.7	-0.00033712
00:07.7	0.00197345	00:07.7	-0.000346043
00:07.7	0.00200322	00:07.7	-0.000354747
00:07.7	0.0020316	00:07.7	-0.000363247
00:07.7	0.00205852	00:07.7	-0.000371555
00:07.7	0.0020839	00:07.7	-0.000379661
00:07.7	0.00210766	00:07.7	-0.000387507
00:07.7	0.00212976	00:07.7	-0.000395042
00:07.7	0.00215024	00:07.7	-0.000402262
00:07.7	0.0021692	00:07.7	-0.000409188
00:07.7	0.00218675	00:07.7	-0.00041584
00:07.7	0.00220303	00:07.7	-0.000422237
00:07.7	0.0022181	00:07.7	-0.000428373
00:07.7	0.00223201	00:07.7	-0.000434197
00:07.7	0.0022448	00:07.7	-0.000439663
00:07.7	0.00225652	00:07.7	-0.000444774
00:07.7	0.00226719	00:07.7	-0.000449554
00:07.7	0.00227676	00:07.7	-0.000454029
00:07.7	0.00228526	00:07.7	-0.000458223
00:07.7	0.00229274	00:07.7	-0.000462136
00:07.7	0.00229925	00:07.7	-0.00046572
00:07.7	0.00230479	00:07.7	-0.000468933
00:07.7	0.00230935	00:07.7	-0.000471783
00:07.8	0.00231288	00:07.8	-0.0004743
00:07.8	0.00231532	00:07.8	-0.000476489
00:07.8	0.00231661	00:07.8	-0.00047831
00:07.8	0.00231678	00:07.8	-0.000479727
00:07.8	0.00231582	00:07.8	-0.000480753
00:07.8	0.00231371	00:07.8	-0.000481446
00:07.8	0.00231042	00:07.8	-0.000481908
00:07.8	0.00230597	00:07.8	-0.000482235
00:07.8	0.00230041	00:07.8	-0.000482448
00:07.8	0.00229381	00:07.8	-0.000482518
00:07.8	0.00228628	00:07.8	-0.000482468
00:07.8	0.00227795	00:07.8	-0.000482363
00:07.8	0.00226893	00:07.8	-0.00048222
00:07.8	0.00225925	00:07.8	-0.000481984
00:07.8	0.00224896	00:07.8	-0.000481604
00:07.8	0.00223805	00:07.8	-0.000481056
00:07.8	0.00222648	00:07.8	-0.000480272
00:07.8	0.00221418	00:07.8	-0.000479142
00:07.8	0.00220111	00:07.8	-0.000477612
00:07.8	0.00218722	00:07.8	-0.0004757
00:07.8	0.00217248	00:07.8	-0.000473446
00:07.8	0.00215692	00:07.8	-0.000470892
00:07.8	0.0021406	00:07.8	-0.000468074
00:07.8	0.0021236	00:07.8	-0.000465029
00:07.8	0.002106	00:07.8	-0.000461768
00:07.8	0.00208787	00:07.8	-0.000458256
00:07.8	0.00206926	00:07.8	-0.000454461
00:07.8	0.00205019	00:07.8	-0.0004504
00:07.8	0.00203065	00:07.8	-0.000446113
00:07.8	0.00201068	00:07.8	-0.000441639
00:07.8	0.00199037	00:07.8	-0.000437012
00:07.8	0.00196977	00:07.8	-0.000432268
00:07.8	0.00194883	00:07.8	-0.000427439
00:07.8	0.00192752	00:07.8	-0.000422555
00:07.8	0.00190579	00:07.8	-0.000417647
00:07.8	0.00188369	00:07.8	-0.000412717
00:07.8	0.00186125	00:07.8	-0.000407725
00:07.8	0.00183855	00:07.8	-0.000402631
00:07.8	0.00181569	00:07.8	-0.000397446
00:07.8	0.00179269	00:07.8	-0.00039218
00:07.8	0.00176953	00:07.8	-0.000386797
00:07.8	0.00174618	00:07.8	-0.000381263
00:07.8	0.00172266	00:07.8	-0.000375571
00:07.8	0.00169899	00:07.8	-0.000369691
00:07.8	0.00167517	00:07.8	-0.000363597
00:07.8	0.00165123	00:07.8	-0.000357311
00:07.8	0.0016272	00:07.8	-0.000350876
00:07.8	0.00160314	00:07.8	-0.000344313
00:07.8	0.00157908	00:07.8	-0.000337592
00:07.8	0.00155506	00:07.8	-0.00033069
00:07.8	0.0015311	00:07.8	-0.000323628
00:07.8	0.00150716	00:07.8	-0.000316453
00:07.8	0.0014832	00:07.8	-0.000309209
00:07.8	0.00145919	00:07.8	-0.000301935
00:07.8	0.00143516	00:07.8	-0.000294671
00:07.8	0.00141115	00:07.8	-0.000287477
00:07.8	0.00138723	00:07.8	-0.000280453
00:07.8	0.00136349	00:07.8	-0.000273695
00:07.8	0.00133996	00:07.8	-0.000267245
00:07.8	0.00131663	00:07.8	-0.000261119
00:07.8	0.00129353	00:07.8	-0.000255332
00:07.8	0.00127076	00:07.8	-0.000249874
00:07.8	0.00124832	00:07.8	-0.000244665
00:07.8	0.00122619	00:07.8	-0.000239584
00:07.8	0.00120428	00:07.8	-0.000234565
00:07.8	0.00118245	00:07.8	-0.000229615
00:07.8	0.00116059	00:07.8	-0.000224763
00:07.8	0.00113864	00:07.8	-0.00022006
00:07.8	0.00111657	00:07.8	-0.000215599
00:07.8	0.00109434	00:07.8	-0.000211444
00:07.8	0.00107193	00:07.8	-0.000207562
00:07.8	0.00104933	00:07.8	-0.000203897
00:07.8	0.0010266	00:07.8	-0.000200445
00:07.8	0.00100377	00:07.8	-0.000197223
00:07.8	0.000980873	00:07.8	-0.000194246
00:07.8	0.000957946	00:07.8	-0.000191531
00:07.8	0.000935032	00:07.8	-0.000189065
