 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:08.4	0.00281493	00:08.4	0.00220864
00:08.4	0.00291358	00:08.4	0.00223228
00:08.4	0.00301062	00:08.4	0.00225514
00:08.4	0.00310603	00:08.4	0.00227722
00:08.4	0.00319978	00:08.4	0.00229852
00:08.4	0.00329186	00:08.4	0.00231906
00:08.4	0.00338223	00:08.4	0.00233884
00:08.4	0.00347089	00:08.4	0.00235786
00:08.4	0.0035578	00:08.4	0.00237614
00:08.4	0.00364296	00:08.4	0.00239368
00:08.4	0.00372634	00:08.4	0.00241049
00:08.4	0.00380794	00:08.4	0.00242659
00:08.4	0.00388775	00:08.4	0.00244198
00:08.4	0.00396575	00:08.4	0.00245669
00:08.4	0.00404193	00:08.4	0.00247071
00:08.4	0.0041163	00:08.4	0.00248407
00:08.4	0.00418885	00:08.4	0.00249676
00:08.4	0.00425959	00:08.4	0.00250881
00:08.4	0.00432854	00:08.4	0.00252021
00:08.4	0.00439569	00:08.4	0.00253098
00:08.4	0.00446107	00:08.4	0.00254113
00:08.4	0.0045247	00:08.4	0.00255067
00:08.4	0.00458659	00:08.4	0.0025596
00:08.4	0.00464678	00:08.4	0.00256793
00:08.4	0.00470528	00:08.4	0.00257567
00:08.4	0.00476211	00:08.4	0.00258283
00:08.4	0.0048173	00:08.4	0.00258942
00:08.4	0.00487086	00:08.4	0.00259544
00:08.4	0.00492281	00:08.4	0.0026009
00:08.4	0.00497316	00:08.4	0.0026058
00:08.4	0.00502193	00:08.4	0.00261015
00:08.4	0.00506913	00:08.4	0.00261394
00:08.4	0.00511479	00:08.4	0.00261718
00:08.4	0.00515891	00:08.4	0.00261987
00:08.4	0.00520152	00:08.4	0.00262202
00:08.4	0.00524265	00:08.4	0.00262362
00:08.4	0.0052823	00:08.4	0.00262468
00:08.4	0.0053205	00:08.4	0.00262519
00:08.4	0.00535728	00:08.4	0.00262516
00:08.4	0.00539265	00:08.4	0.0026246
00:08.4	0.00542662	00:08.4	0.00262351
00:08.4	0.00545923	00:08.4	0.0026219
00:08.4	0.0054905	00:08.4	0.00261978
00:08.4	0.00552046	00:08.4	0.00261716
00:08.4	0.00554912	00:08.4	0.00261406
00:08.4	0.00557652	00:08.4	0.00261049
00:08.4	0.00560268	00:08.4	0.00260646
00:08.4	0.00562762	00:08.4	0.00260198
00:08.4	0.00565137	00:08.4	0.00259707
00:08.4	0.00567395	00:08.4	0.00259175
00:08.4	0.00569538	00:08.4	0.00258602
00:08.4	0.0057157	00:08.4	0.00257992
00:08.4	0.00573492	00:08.4	0.00257345
00:08.4	0.00575307	00:08.4	0.00256664
00:08.4	0.00577018	00:08.4	0.0025595
00:08.4	0.00578628	00:08.4	0.00255206
00:08.4	0.00580138	00:08.4	0.00254432
00:08.4	0.00581552	00:08.4	0.00253631
00:08.4	0.00582871	00:08.4	0.00252803
00:08.4	0.00584099	00:08.4	0.00251951
00:08.4	0.00585236	00:08.4	0.00251074
00:08.4	0.00586285	00:08.4	0.00250175
00:08.4	0.00587246	00:08.4	0.00249255
00:08.4	0.00588121	00:08.4	0.00248314
00:08.4	0.00588912	00:08.4	0.00247353
00:08.4	0.00589619	00:08.4	0.00246373
00:08.4	0.00590244	00:08.4	0.00245376
00:08.4	0.00590788	00:08.4	0.00244361
00:08.4	0.00591252	00:08.4	0.00243329
00:08.4	0.00591639	00:08.4	0.00242282
00:08.4	0.00591949	00:08.4	0.00241219
00:08.4	0.00592187	00:08.4	0.00240141
00:08.4	0.00592353	00:08.4	0.00239048
00:08.4	0.00592451	00:08.4	0.00237941
00:08.4	0.00592483	00:08.4	0.00236819
00:08.4	0.00592451	00:08.4	0.00235683
00:08.4	0.00592359	00:08.4	0.00234532
00:08.4	0.00592207	00:08.4	0.00233367
00:08.4	0.00592	00:08.4	0.00232187
00:08.4	0.00591737	00:08.4	0.00230994
00:08.4	0.00591423	00:08.4	0.00229788
00:08.4	0.00591056	00:08.4	0.00228571
00:08.4	0.0059064	00:08.4	0.00227343
00:08.4	0.00590176	00:08.4	0.00226104
00:08.4	0.00589664	00:08.4	0.00224856
00:08.4	0.00589106	00:08.4	0.002236
00:08.4	0.00588504	00:08.4	0.00222337
00:08.4	0.0058786	00:08.4	0.00221066
00:08.4	0.00587177	00:08.4	0.00219789
00:08.4	0.00586457	00:08.4	0.00218506
00:08.4	0.00585702	00:08.4	0.00217217
00:08.4	0.00584914	00:08.4	0.00215922
00:08.4	0.00584097	00:08.4	0.00214621
00:08.4	0.00583251	00:08.4	0.00213315
00:08.4	0.00582378	00:08.4	0.00212003
00:08.5	0.00581479	00:08.5	0.00210686
00:08.5	0.00580555	00:08.5	0.00209363
00:08.5	0.00579608	00:08.5	0.00208034
00:08.5	0.00578636	00:08.5	0.00206699
00:08.5	0.0057764	00:08.5	0.00205357
00:08.5	0.0057662	00:08.5	0.00204008
00:08.5	0.00575575	00:08.5	0.00202652
00:08.5	0.00574505	00:08.5	0.00201289
00:08.5	0.00573411	00:08.5	0.0019992
00:08.5	0.00572291	00:08.5	0.00198544
00:08.5	0.00571146	00:08.5	0.00197161
00:08.5	0.00569976	00:08.5	0.00195772
00:08.5	0.00568779	00:08.5	0.00194377
00:08.5	0.00567556	00:08.5	0.00192974
00:08.5	0.00566307	00:08.5	0.00191566
00:08.5	0.00565029	00:08.5	0.00190151
00:08.5	0.00563722	00:08.5	0.0018873
00:08.5	0.00562384	00:08.5	0.00187302
00:08.5	0.00561013	00:08.5	0.00185868
00:08.5	0.00559606	00:08.5	0.00184427
00:08.5	0.00558161	00:08.5	0.0018298
00:08.5	0.00556677	00:08.5	0.00181527
00:08.5	0.0055515	00:08.5	0.00180068
00:08.5	0.00553582	00:08.5	0.00178603
00:08.5	0.00551969	00:08.5	0.00177131
00:08.5	0.00550313	00:08.5	0.00175653
00:08.5	0.00548612	00:08.5	0.00174169
00:08.5	0.00546868	00:08.5	0.00172679
00:08.5	0.00545079	00:08.5	0.00171183
00:08.5	0.00543246	00:08.5	0.00169679
00:08.5	0.0054137	00:08.5	0.00168169
00:08.5	0.00539451	00:08.5	0.0016665
00:08.5	0.0053749	00:08.5	0.00165123
00:08.5	0.00535487	00:08.5	0.00163588
00:08.5	0.00533443	00:08.5	0.00162044
00:08.5	0.0053136	00:08.5	0.0016049
00:08.5	0.00529236	00:08.5	0.00158926
00:08.5	0.00527074	00:08.5	0.00157351
00:08.5	0.00524873	00:08.5	0.00155765
00:08.5	0.00522635	00:08.5	0.00154167
00:08.5	0.00520359	00:08.5	0.00152558
00:08.5	0.00518048	00:08.5	0.00150938
00:08.5	0.00515701	00:08.5	0.00149307
00:08.5	0.0051332	00:08.5	0.00147666
00:08.5	0.00510905	00:08.5	0.00146015
00:08.5	0.00508456	00:08.5	0.00144355
00:08.5	0.00505975	00:08.5	0.00142687
00:08.5	0.00503461	00:08.5	0.00141011
00:08.5	0.00500914	00:08.5	0.00139328
00:08.5	0.00498335	00:08.5	0.00137638
00:08.5	0.00495724	00:08.5	0.00135943
00:08.5	0.0049308	00:08.5	0.00134242
00:08.5	0.00490405	00:08.5	0.00132537
00:08.5	0.00487698	00:08.5	0.00130828
00:08.5	0.00484961	00:08.5	0.00129116
00:08.5	0.00482194	00:08.5	0.00127402
00:08.5	0.00479399	00:08.5	0.00125687
00:08.5	0.00476576	00:08.5	0.00123973
00:08.5	0.00473726	00:08.5	0.00122259
00:08.5	0.00470851	00:08.5	0.00120546
00:08.5	0.00467952	00:08.5	0.00118836
00:08.5	0.0046503	00:08.5	0.00117129
00:08.5	0.00462087	00:08.5	0.00115426
00:08.5	0.00459124	00:08.5	0.00113728
00:08.5	0.00456141	00:08.5	0.00112037
00:08.5	0.00453139	00:08.5	0.00110353
00:08.5	0.0045012	00:08.5	0.00108678
00:08.5	0.00447082	00:08.5	0.00107012
00:08.5	0.00444027	00:08.5	0.00105357
00:08.5	0.00440955	00:08.5	0.00103712
00:08.5	0.00437866	00:08.5	0.00102079
00:08.5	0.0043476	00:08.5	0.00100459
00:08.5	0.00431638	00:08.5	0.000988519
00:08.5	0.004285	00:08.5	0.000972586
00:08.5	0.00425346	00:08.5	0.000956798
00:08.5	0.00422177	00:08.5	0.00094116
00:08.5	0.00418994	00:08.5	0.000925676
00:08.5	0.00415797	00:08.5	0.000910354
00:08.5	0.00412587	00:08.5	0.000895203
00:08.5	0.00409364	00:08.5	0.00088023
00:08.5	0.00406129	00:08.5	0.000865445
00:08.5	0.00402883	00:08.5	0.000850856
00:08.5	0.00399626	00:08.5	0.000836469
00:08.5	0.00396358	00:08.5	0.000822291
00:08.5	0.00393079	00:08.5	0.000808326
00:08.5	0.00389791	00:08.5	0.00079458
00:08.5	0.00386495	00:08.5	0.000781056
00:08.5	0.00383191	00:08.5	0.000767758
00:08.5	0.00379881	00:08.5	0.000754691
00:08.5	0.00376567	00:08.5	0.00074186
00:08.5	0.00373251	00:08.5	0.000729271
00:08.5	0.00369934	00:08.5	0.000716931
00:08.5	0.00366619	00:08.5	0.000704844
00:08.5	0.00363309	00:08.5	0.000693014
00:08.5	0.00360004	00:08.5	0.000681445
00:08.5	0.00356708	00:08.5	0.000670137
00:08.5	0.00353421	00:08.5	0.000659094
00:08.5	0.00350146	00:08.5	0.000648321
00:08.5	0.00346883	00:08.5	0.000637822
00:08.5	0.00343634	00:08.5	0.0006276
00:08.5	0.00340398	00:08.5	0.000617659
00:08.6	0.00337176	00:08.6	0.000607999
00:08.6	0.00333967	00:08.6	0.000598622
00:08.6	0.00330772	00:08.6	0.000589528
00:08.6	0.0032759	00:08.6	0.000580721
00:08.6	0.00324421	00:08.6	0.000572202
00:08.6	0.00321268	00:08.6	0.000563974
00:08.6	0.0031813	00:08.6	0.000556036
00:08.6	0.00315008	00:08.6	0.000548389
00:08.6	0.00311903	00:08.6	0.00054103
00:08.6	0.00308816	00:08.6	0.000533955
00:08.6	0.00305749	00:08.6	0.000527162
00:08.6	0.00302702	00:08.6	0.000520644
00:08.6	0.00299676	00:08.6	0.000514396
00:08.6	0.00296672	00:08.6	0.000508411
00:08.6	0.00293692	00:08.6	0.000502682
00:08.6	0.00290735	00:08.6	0.0004972
00:08.6	0.00287803	00:08.6	0.000491957
00:08.6	0.00284897	00:08.6	0.000486942
00:08.6	0.00282017	00:08.6	0.000482147
00:08.6	0.00279165	00:08.6	0.00047756
00:08.6	0.00276341	00:08.6	0.000473171
00:08.6	0.00273547	00:08.6	0.000468969
00:08.6	0.00270781	00:08.6	0.000464941
00:08.6	0.00268047	00:08.6	0.000461077
00:08.6	0.00265343	00:08.6	0.000457363
00:08.6	0.0026267	00:08.6	0.000453786
00:08.6	0.0026003	00:08.6	0.000450329
00:08.6	0.00257423	00:08.6	0.000446974
00:08.6	0.00254848	00:08.6	0.000443704
00:08.6	0.00252307	00:08.6	0.000440499
00:08.6	0.00249799	00:08.6	0.000437339
00:08.6	0.00247326	00:08.6	0.000434205
00:08.6	0.00244885	00:08.6	0.000431079
00:08.6	0.00242479	00:08.6	0.000427945
00:08.6	0.00240105	00:08.6	0.000424785
00:08.6	0.00237763	00:08.6	0.000421582
00:08.6	0.00235454	00:08.6	0.000418317
00:08.6	0.00233178	00:08.6	0.000414975
00:08.6	0.00230934	00:08.6	0.000411538
00:08.6	0.00228722	00:08.6	0.000407994
00:08.6	0.00226543	00:08.6	0.000404328
00:08.6	0.00224397	00:08.6	0.000400528
00:08.6	0.00222284	00:08.6	0.000396582
00:08.6	0.00220203	00:08.6	0.000392479
00:08.6	0.00218154	00:08.6	0.000388211
00:08.6	0.00216137	00:08.6	0.000383767
00:08.6	0.00214152	00:08.6	0.000379139
00:08.6	0.00212198	00:08.6	0.000374322
00:08.6	0.00210276	00:08.6	0.000369308
00:08.6	0.00208383	00:08.6	0.000364092
00:08.6	0.00206519	00:08.6	0.000358669
00:08.6	0.00204684	00:08.6	0.000353035
00:08.6	0.00202875	00:08.6	0.000347188
00:08.6	0.00201092	00:08.6	0.000341126
00:08.6	0.00199334	00:08.6	0.000334854
00:08.6	0.001976	00:08.6	0.000328373
00:08.6	0.00195888	00:08.6	0.00032169
00:08.6	0.00194199	00:08.6	0.000314808
00:08.6	0.00192531	00:08.6	0.000307733
00:08.6	0.00190884	00:08.6	0.000300471
00:08.6	0.00189256	00:08.6	0.000293025
00:08.6	0.00187649	00:08.6	0.000285402
00:08.6	0.00186061	00:08.6	0.000277607
00:08.6	0.00184491	00:08.6	0.000269644
00:08.6	0.0018294	00:08.6	0.000261521
00:08.6	0.00181405	00:08.6	0.000253242
00:08.6	0.00179885	00:08.6	0.000244813
00:08.6	0.00178379	00:08.6	0.00023624
00:08.6	0.00176884	00:08.6	0.000227529
00:08.6	0.001754	00:08.6	0.000218685
00:08.6	0.00173925	00:08.6	0.000209716
00:08.6	0.00172459	00:08.6	0.000200629
00:08.6	0.00171	00:08.6	0.000191435
00:08.6	0.00169549	00:08.6	0.000182144
00:08.6	0.00168103	00:08.6	0.000172768
00:08.6	0.00166664	00:08.6	0.000163318
00:08.6	0.00165231	00:08.6	0.000153804
00:08.6	0.00163804	00:08.6	0.000144237
00:08.6	0.00162381	00:08.6	0.000134627
00:08.6	0.00160963	00:08.6	0.000124988
00:08.6	0.00159548	00:08.6	0.000115332
00:08.6	0.00158135	00:08.6	0.000105667
00:08.6	0.00156724	00:08.6	9.60E-05
00:08.6	0.00155313	00:08.6	8.63E-05
00:08.6	0.00153901	00:08.6	7.67E-05
00:08.6	0.00152488	00:08.6	6.71E-05
00:08.6	0.00151072	00:08.6	5.74E-05
00:08.6	0.00149653	00:08.6	4.78E-05
00:08.6	0.00148232	00:08.6	3.82E-05
00:08.6	0.00146806	00:08.6	2.86E-05
00:08.6	0.00145378	00:08.6	1.90E-05
00:08.6	0.00143945	00:08.6	9.45E-06
00:08.6	0.00142509	00:08.6	-6.37E-08
00:08.6	0.00141069	00:08.6	-9.53E-06
00:08.6	0.00139624	00:08.6	-1.89E-05
00:08.6	0.00138175	00:08.6	-2.83E-05
00:08.6	0.00136722	00:08.6	-3.75E-05
00:08.6	0.00135263	00:08.6	-4.67E-05
00:08.6	0.001338	00:08.6	-5.57E-05
00:08.7	0.00132331	00:08.7	-6.47E-05
00:08.7	0.00130856	00:08.7	-7.35E-05
00:08.7	0.00129376	00:08.7	-8.22E-05
00:08.7	0.00127889	00:08.7	-9.08E-05
00:08.7	0.00126395	00:08.7	-9.92E-05
00:08.7	0.00124895	00:08.7	-0.000107406
00:08.7	0.00123388	00:08.7	-0.000115438
00:08.7	0.00121873	00:08.7	-0.000123273
00:08.7	0.00120351	00:08.7	-0.000130905
00:08.7	0.00118822	00:08.7	-0.000138324
00:08.7	0.00117284	00:08.7	-0.000145527
00:08.7	0.0011574	00:08.7	-0.000152509
00:08.7	0.00114188	00:08.7	-0.000159265
00:08.7	0.00112629	00:08.7	-0.000165795
00:08.7	0.00111062	00:08.7	-0.000172096
00:08.7	0.00109487	00:08.7	-0.000178167
00:08.7	0.00107904	00:08.7	-0.000184011
00:08.7	0.00106312	00:08.7	-0.000189627
00:08.7	0.00104711	00:08.7	-0.000195018
00:08.7	0.001031	00:08.7	-0.000200187
00:08.7	0.00101481	00:08.7	-0.000205138
00:08.7	0.00099852	00:08.7	-0.000209873
00:08.7	0.000982151	00:08.7	-0.000214397
00:08.7	0.000965705	00:08.7	-0.000218709
00:08.7	0.000949187	00:08.7	-0.000222812
00:08.7	0.000932598	00:08.7	-0.000226708
00:08.7	0.000915939	00:08.7	-0.000230404
00:08.7	0.000899215	00:08.7	-0.000233907
00:08.7	0.000882429	00:08.7	-0.000237226
00:08.7	0.000865589	00:08.7	-0.00024037
00:08.7	0.000848699	00:08.7	-0.000243349
00:08.7	0.000831765	00:08.7	-0.000246172
00:08.7	0.000814791	00:08.7	-0.000248849
00:08.7	0.000797781	00:08.7	-0.000251388
00:08.7	0.000780737	00:08.7	-0.000253798
00:08.7	0.000763658	00:08.7	-0.000256084
00:08.7	0.00074654	00:08.7	-0.000258249
00:08.7	0.000729382	00:08.7	-0.000260293
00:08.7	0.000712179	00:08.7	-0.000262216
00:08.7	0.00069493	00:08.7	-0.000264019
00:08.7	0.000677632	00:08.7	-0.000265702
00:08.7	0.000660283	00:08.7	-0.000267265
00:08.7	0.00064288	00:08.7	-0.000268708
00:08.7	0.000625422	00:08.7	-0.000270029
00:08.7	0.000607905	00:08.7	-0.000271228
00:08.7	0.00059033	00:08.7	-0.000272303
00:08.7	0.000572694	00:08.7	-0.000273257
00:08.7	0.000554995	00:08.7	-0.000274092
00:08.7	0.000537231	00:08.7	-0.00027481
00:08.7	0.000519396	00:08.7	-0.000275417
00:08.7	0.000501484	00:08.7	-0.000275916
00:08.7	0.000483491	00:08.7	-0.000276314
00:08.7	0.000465407	00:08.7	-0.000276615
00:08.7	0.000447226	00:08.7	-0.000276827
00:08.7	0.000428939	00:08.7	-0.000276956
00:08.7	0.000410539	00:08.7	-0.000277008
00:08.7	0.000392025	00:08.7	-0.000276988
00:08.7	0.000373397	00:08.7	-0.000276897
00:08.7	0.000354659	00:08.7	-0.000276739
00:08.7	0.000335819	00:08.7	-0.00027652
00:08.7	0.000316882	00:08.7	-0.000276243
00:08.7	0.000297854	00:08.7	-0.000275914
00:08.7	0.000278743	00:08.7	-0.00027554
00:08.7	0.000259553	00:08.7	-0.000275127
00:08.7	0.000240292	00:08.7	-0.000274685
00:08.7	0.000220966	00:08.7	-0.000274225
00:08.7	0.00020158	00:08.7	-0.000273759
00:08.7	0.000182142	00:08.7	-0.000273302
00:08.7	0.000162656	00:08.7	-0.000272866
00:08.7	0.000143129	00:08.7	-0.000272464
00:08.7	0.000123567	00:08.7	-0.000272109
00:08.7	0.000103976	00:08.7	-0.000271811
00:08.7	8.44E-05	00:08.7	-0.000271583
00:08.7	6.47E-05	00:08.7	-0.000271437
00:08.7	4.51E-05	00:08.7	-0.000271379
00:08.7	2.55E-05	00:08.7	-0.000271418
00:08.7	5.92E-06	00:08.7	-0.000271558
00:08.7	-1.36E-05	00:08.7	-0.000271803
00:08.7	-3.31E-05	00:08.7	-0.000272158
00:08.7	-5.25E-05	00:08.7	-0.000272627
00:08.7	-7.19E-05	00:08.7	-0.000273217
00:08.7	-9.11E-05	00:08.7	-0.000273937
00:08.7	-0.000110293	00:08.7	-0.000274796
00:08.7	-0.00012938	00:08.7	-0.000275803
00:08.7	-0.000148383	00:08.7	-0.000276968
00:08.7	-0.000167303	00:08.7	-0.000278298
00:08.7	-0.000186142	00:08.7	-0.000279802
00:08.7	-0.000204901	00:08.7	-0.000281485
00:08.7	-0.000223578	00:08.7	-0.000283354
00:08.7	-0.000242171	00:08.7	-0.000285416
00:08.7	-0.000260676	00:08.7	-0.000287674
00:08.7	-0.000279082	00:08.7	-0.000290134
00:08.7	-0.000297378	00:08.7	-0.000292797
00:08.7	-0.000315555	00:08.7	-0.000295662
00:08.7	-0.000333603	00:08.7	-0.00029873
00:08.7	-0.000351514	00:08.7	-0.000302001
00:08.7	-0.000369279	00:08.7	-0.000305478
00:08.7	-0.000386893	00:08.7	-0.000309162
00:08.7	-0.000404349	00:08.7	-0.000313055
00:08.7	-0.000421643	00:08.7	-0.000317159
00:08.8	-0.000438775	00:08.8	-0.000321472
00:08.8	-0.000455746	00:08.8	-0.000325996
00:08.8	-0.000472558	00:08.8	-0.000330729
00:08.8	-0.000489214	00:08.8	-0.000335667
00:08.8	-0.00050572	00:08.8	-0.000340806
00:08.8	-0.000522082	00:08.8	-0.000346138
00:08.8	-0.000538308	00:08.8	-0.000351655
00:08.8	-0.000554404	00:08.8	-0.000357349
00:08.8	-0.000570373	00:08.8	-0.000363212
00:08.8	-0.000586215	00:08.8	-0.000369238
00:08.8	-0.000601925	00:08.8	-0.000375416
00:08.8	-0.000617499	00:08.8	-0.000381735
00:08.8	-0.000632929	00:08.8	-0.000388184
00:08.8	-0.000648212	00:08.8	-0.000394759
00:08.8	-0.000663343	00:08.8	-0.000401454
00:08.8	-0.000678319	00:08.8	-0.000408271
00:08.8	-0.000693136	00:08.8	-0.000415207
00:08.8	-0.000707794	00:08.8	-0.000422261
00:08.8	-0.000722294	00:08.8	-0.000429431
00:08.8	-0.000736638	00:08.8	-0.000436714
00:08.8	-0.000750825	00:08.8	-0.000444107
00:08.8	-0.000764854	00:08.8	-0.000451607
00:08.8	-0.000778723	00:08.8	-0.00045921
00:08.8	-0.000792429	00:08.8	-0.000466911
00:08.8	-0.000805967	00:08.8	-0.000474707
00:08.8	-0.000819331	00:08.8	-0.000482593
00:08.8	-0.000832514	00:08.8	-0.000490562
00:08.8	-0.000845508	00:08.8	-0.000498611
00:08.8	-0.000858303	00:08.8	-0.000506732
00:08.8	-0.000870892	00:08.8	-0.00051492
00:08.8	-0.000883269	00:08.8	-0.00052317
00:08.8	-0.000895428	00:08.8	-0.000531474
00:08.8	-0.000907366	00:08.8	-0.000539826
00:08.8	-0.000919084	00:08.8	-0.000548219
00:08.8	-0.000930585	00:08.8	-0.000556647
00:08.8	-0.000941872	00:08.8	-0.000565102
00:08.8	-0.000952951	00:08.8	-0.000573577
00:08.8	-0.000963824	00:08.8	-0.000582065
00:08.8	-0.000974497	00:08.8	-0.00059056
00:08.8	-0.000984974	00:08.8	-0.000599053
00:08.8	-0.000995261	00:08.8	-0.00060754
00:08.8	-0.00100536	00:08.8	-0.000616016
00:08.8	-0.00101527	00:08.8	-0.000624481
00:08.8	-0.001025	00:08.8	-0.000632932
00:08.8	-0.00103455	00:08.8	-0.000641365
00:08.8	-0.00104391	00:08.8	-0.000649778
00:08.8	-0.00105309	00:08.8	-0.000658165
00:08.8	-0.0010621	00:08.8	-0.000666518
00:08.8	-0.00107093	00:08.8	-0.000674828
00:08.8	-0.00107959	00:08.8	-0.000683084
00:08.8	-0.00108809	00:08.8	-0.000691276
00:08.8	-0.00109643	00:08.8	-0.000699397
00:08.8	-0.00110463	00:08.8	-0.000707437
00:08.8	-0.00111268	00:08.8	-0.000715386
00:08.8	-0.0011206	00:08.8	-0.000723236
00:08.8	-0.00112838	00:08.8	-0.00073098
00:08.8	-0.00113604	00:08.8	-0.000738609
00:08.8	-0.00114356	00:08.8	-0.000746115
00:08.8	-0.00115097	00:08.8	-0.00075349
00:08.8	-0.00115827	00:08.8	-0.000760728
00:08.8	-0.00116546	00:08.8	-0.00076782
00:08.8	-0.00117255	00:08.8	-0.000774754
00:08.8	-0.00117954	00:08.8	-0.00078152
00:08.8	-0.00118643	00:08.8	-0.000788106
00:08.8	-0.00119323	00:08.8	-0.000794502
00:08.8	-0.00119994	00:08.8	-0.000800701
00:08.8	-0.00120658	00:08.8	-0.000806698
00:08.8	-0.00121313	00:08.8	-0.000812488
00:08.8	-0.00121962	00:08.8	-0.000818065
00:08.8	-0.00122605	00:08.8	-0.000823422
00:08.8	-0.00123241	00:08.8	-0.000828552
00:08.8	-0.00123872	00:08.8	-0.000833447
00:08.8	-0.00124497	00:08.8	-0.000838097
00:08.8	-0.00125116	00:08.8	-0.000842492
00:08.8	-0.0012573	00:08.8	-0.000846623
00:08.8	-0.00126337	00:08.8	-0.000850483
00:08.8	-0.00126937	00:08.8	-0.000854065
00:08.8	-0.00127529	00:08.8	-0.000857362
00:08.8	-0.00128115	00:08.8	-0.000860369
00:08.8	-0.00128692	00:08.8	-0.000863084
00:08.8	-0.00129261	00:08.8	-0.000865503
00:08.8	-0.00129823	00:08.8	-0.000867624
00:08.8	-0.00130377	00:08.8	-0.000869446
00:08.8	-0.00130925	00:08.8	-0.000870969
00:08.8	-0.00131467	00:08.8	-0.000872193
00:08.8	-0.00132005	00:08.8	-0.000873119
00:08.8	-0.00132538	00:08.8	-0.000873751
00:08.8	-0.00133067	00:08.8	-0.000874092
00:08.8	-0.00133594	00:08.8	-0.00087415
00:08.8	-0.00134116	00:08.8	-0.000873934
00:08.8	-0.00134635	00:08.8	-0.000873451
00:08.8	-0.0013515	00:08.8	-0.000872706
00:08.8	-0.00135659	00:08.8	-0.000871706
00:08.8	-0.00136163	00:08.8	-0.000870452
00:08.8	-0.00136661	00:08.8	-0.000868952
00:08.8	-0.00137152	00:08.8	-0.00086721
00:08.8	-0.00137636	00:08.8	-0.000865232
00:08.8	-0.00138113	00:08.8	-0.000863024
00:08.8	-0.00138582	00:08.8	-0.000860594
00:08.8	-0.00139043	00:08.8	-0.000857948
00:08.9	-0.00139496	00:08.9	-0.000855093
00:08.9	-0.00139941	00:08.9	-0.000852038
00:08.9	-0.00140376	00:08.9	-0.000848789
00:08.9	-0.001408	00:08.9	-0.000845355
00:08.9	-0.00141215	00:08.9	-0.000841745
00:08.9	-0.00141617	00:08.9	-0.000837967
00:08.9	-0.00142007	00:08.9	-0.000834029
00:08.9	-0.00142384	00:08.9	-0.000829939
00:08.9	-0.00142747	00:08.9	-0.000825706
00:08.9	-0.00143095	00:08.9	-0.000821333
00:08.9	-0.00143427	00:08.9	-0.000816824
00:08.9	-0.00143743	00:08.9	-0.000812184
00:08.9	-0.00144042	00:08.9	-0.000807417
00:08.9	-0.00144324	00:08.9	-0.000802529
00:08.9	-0.00144589	00:08.9	-0.000797529
00:08.9	-0.00144837	00:08.9	-0.000792423
00:08.9	-0.00145068	00:08.9	-0.000787219
00:08.9	-0.00145286	00:08.9	-0.000781927
00:08.9	-0.0014549	00:08.9	-0.00077656
00:08.9	-0.00145681	00:08.9	-0.000771128
00:08.9	-0.00145862	00:08.9	-0.000765643
00:08.9	-0.00146034	00:08.9	-0.000760116
00:08.9	-0.00146197	00:08.9	-0.000754559
00:08.9	-0.00146354	00:08.9	-0.000748981
00:08.9	-0.00146504	00:08.9	-0.000743396
00:08.9	-0.00146649	00:08.9	-0.000737818
00:08.9	-0.00146789	00:08.9	-0.000732261
00:08.9	-0.00146926	00:08.9	-0.000726739
00:08.9	-0.0014706	00:08.9	-0.000721265
00:08.9	-0.00147192	00:08.9	-0.000715846
00:08.9	-0.00147324	00:08.9	-0.000710491
00:08.9	-0.00147456	00:08.9	-0.000705205
00:08.9	-0.00147591	00:08.9	-0.000699993
00:08.9	-0.0014773	00:08.9	-0.000694862
00:08.9	-0.00147873	00:08.9	-0.000689817
00:08.9	-0.00148023	00:08.9	-0.000684861
00:08.9	-0.00148181	00:08.9	-0.000679994
00:08.9	-0.00148347	00:08.9	-0.000675215
00:08.9	-0.00148522	00:08.9	-0.000670525
00:08.9	-0.00148707	00:08.9	-0.000665919
00:08.9	-0.00148901	00:08.9	-0.000661394
00:08.9	-0.00149106	00:08.9	-0.000656944
00:08.9	-0.00149321	00:08.9	-0.000652564
00:08.9	-0.00149545	00:08.9	-0.000648249
00:08.9	-0.0014978	00:08.9	-0.000643996
00:08.9	-0.00150025	00:08.9	-0.000639802
00:08.9	-0.00150279	00:08.9	-0.000635662
00:08.9	-0.00150544	00:08.9	-0.000631574
00:08.9	-0.00150819	00:08.9	-0.000627531
00:08.9	-0.00151107	00:08.9	-0.000623526
00:08.9	-0.00151407	00:08.9	-0.000619555
00:08.9	-0.00151721	00:08.9	-0.000615611
00:08.9	-0.0015205	00:08.9	-0.00061169
00:08.9	-0.00152396	00:08.9	-0.00060779
00:08.9	-0.0015276	00:08.9	-0.000603906
00:08.9	-0.00153143	00:08.9	-0.000600038
00:08.9	-0.00153544	00:08.9	-0.000596184
00:08.9	-0.00153966	00:08.9	-0.000592342
00:08.9	-0.00154406	00:08.9	-0.000588514
00:08.9	-0.00154865	00:08.9	-0.000584698
00:08.9	-0.00155342	00:08.9	-0.000580897
00:08.9	-0.00155837	00:08.9	-0.000577111
00:08.9	-0.00156349	00:08.9	-0.000573342
00:08.9	-0.00156878	00:08.9	-0.000569591
00:08.9	-0.00157424	00:08.9	-0.000565862
00:08.9	-0.00157986	00:08.9	-0.000562157
