 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:07.3	-0.0010767	00:07.3	0.000321809
00:07.3	-0.00105792	00:07.3	0.00033088
00:07.3	-0.00103818	00:07.3	0.000339761
00:07.3	-0.00101751	00:07.3	0.000348452
00:07.3	-0.000995899	00:07.3	0.000356952
00:07.3	-0.000973371	00:07.3	0.000365257
00:07.3	-0.000949935	00:07.3	0.000373368
00:07.3	-0.000925608	00:07.3	0.000381286
00:07.3	-0.000900407	00:07.3	0.000389013
00:07.3	-0.000874355	00:07.3	0.000396552
00:07.3	-0.000847473	00:07.3	0.000403904
00:07.3	-0.00081978	00:07.3	0.000411068
00:07.3	-0.000791296	00:07.3	0.000418042
00:07.3	-0.000762038	00:07.3	0.000424825
00:07.3	-0.000732024	00:07.3	0.000431417
00:07.3	-0.000701271	00:07.3	0.000437819
00:07.3	-0.000669796	00:07.3	0.000444038
00:07.3	-0.000637611	00:07.3	0.000450082
00:07.3	-0.000604729	00:07.3	0.000455963
00:07.3	-0.000571157	00:07.3	0.000461698
00:07.3	-0.000536905	00:07.3	0.000467304
00:07.3	-0.000501983	00:07.3	0.000472798
00:07.3	-0.000466403	00:07.3	0.000478192
00:07.3	-0.000430178	00:07.3	0.000483498
00:07.3	-0.000393329	00:07.3	0.000488724
00:07.3	-0.000355884	00:07.3	0.000493881
00:07.3	-0.000317872	00:07.3	0.000498976
00:07.3	-0.000279329	00:07.3	0.000504015
00:07.3	-0.000240292	00:07.3	0.000509004
00:07.3	-0.000200801	00:07.3	0.000513948
00:07.3	-0.000160897	00:07.3	0.000518849
00:07.3	-0.000120626	00:07.3	0.000523711
00:07.3	-8.00E-05	00:07.3	0.000528533
00:07.4	-3.92E-05	00:07.4	0.000533312
00:07.4	1.93E-06	00:07.4	0.000538044
00:07.4	4.32E-05	00:07.4	0.000542722
00:07.4	8.46E-05	00:07.4	0.00054734
00:07.4	0.000126136	00:07.4	0.000551887
00:07.4	0.000167688	00:07.4	0.000556353
00:07.4	0.000209238	00:07.4	0.000560727
00:07.4	0.000250739	00:07.4	0.000564999
00:07.4	0.000292139	00:07.4	0.000569161
00:07.4	0.000333389	00:07.4	0.000573207
00:07.4	0.000374438	00:07.4	0.000577135
00:07.4	0.000415234	00:07.4	0.000580937
00:07.4	0.000455728	00:07.4	0.000584611
00:07.4	0.000495871	00:07.4	0.000588153
00:07.4	0.000535619	00:07.4	0.000591563
00:07.4	0.000574931	00:07.4	0.000594843
00:07.4	0.00061377	00:07.4	0.00059799
00:07.4	0.000652099	00:07.4	0.000601004
00:07.4	0.000689887	00:07.4	0.000603884
00:07.4	0.000727105	00:07.4	0.000606631
00:07.4	0.000763731	00:07.4	0.000609243
00:07.4	0.00079974	00:07.4	0.000611723
00:07.4	0.00083511	00:07.4	0.000614069
00:07.4	0.000869816	00:07.4	0.000616281
00:07.4	0.000903832	00:07.4	0.000618355
00:07.4	0.000937133	00:07.4	0.000620288
00:07.4	0.000969692	00:07.4	0.000622075
00:07.4	0.00100148	00:07.4	0.000623707
00:07.4	0.00103248	00:07.4	0.00062518
00:07.4	0.00106266	00:07.4	0.000626488
00:07.4	0.00109199	00:07.4	0.000627628
00:07.4	0.00112047	00:07.4	0.000628594
00:07.4	0.00114806	00:07.4	0.000629379
00:07.4	0.00117475	00:07.4	0.000629977
00:07.4	0.00120051	00:07.4	0.000630379
00:07.4	0.00122534	00:07.4	0.000630578
00:07.4	0.00124922	00:07.4	0.000630565
00:07.4	0.00127214	00:07.4	0.000630336
00:07.4	0.0012941	00:07.4	0.000629888
00:07.4	0.0013151	00:07.4	0.000629222
00:07.4	0.00133514	00:07.4	0.000628343
00:07.4	0.00135422	00:07.4	0.000627262
00:07.4	0.00137234	00:07.4	0.000625991
00:07.4	0.0013895	00:07.4	0.000624541
00:07.4	0.0014057	00:07.4	0.000622924
00:07.4	0.00142094	00:07.4	0.000621152
00:07.4	0.00143521	00:07.4	0.00061924
00:07.4	0.00144854	00:07.4	0.000617201
00:07.4	0.00146092	00:07.4	0.000615055
00:07.4	0.00147239	00:07.4	0.000612821
00:07.4	0.00148295	00:07.4	0.000610517
00:07.4	0.00149265	00:07.4	0.000608157
00:07.4	0.00150151	00:07.4	0.000605756
00:07.4	0.00150955	00:07.4	0.000603325
00:07.4	0.00151681	00:07.4	0.000600874
00:07.4	0.00152332	00:07.4	0.000598413
00:07.4	0.00152908	00:07.4	0.000595951
00:07.4	0.00153413	00:07.4	0.000593494
00:07.4	0.00153848	00:07.4	0.000591048
00:07.4	0.00154215	00:07.4	0.000588621
00:07.4	0.00154516	00:07.4	0.000586218
00:07.4	0.00154752	00:07.4	0.000583843
00:07.4	0.00154925	00:07.4	0.000581501
00:07.4	0.00155036	00:07.4	0.000579196
00:07.4	0.00155088	00:07.4	0.000576928
00:07.4	0.00155081	00:07.4	0.000574703
00:07.4	0.00155018	00:07.4	0.000572525
00:07.4	0.00154901	00:07.4	0.000570399
00:07.4	0.00154731	00:07.4	0.000568328
00:07.4	0.00154509	00:07.4	0.000566311
00:07.4	0.00154239	00:07.4	0.000564347
00:07.4	0.00153921	00:07.4	0.000562433
00:07.4	0.00153558	00:07.4	0.00056057
00:07.4	0.00153151	00:07.4	0.000558761
00:07.4	0.00152701	00:07.4	0.000557012
00:07.4	0.00152208	00:07.4	0.000555329
00:07.4	0.00151674	00:07.4	0.000553719
00:07.4	0.00151098	00:07.4	0.000552193
00:07.4	0.0015048	00:07.4	0.000550756
00:07.4	0.00149821	00:07.4	0.000549416
00:07.4	0.00149121	00:07.4	0.000548174
00:07.4	0.00148379	00:07.4	0.000547034
00:07.4	0.00147597	00:07.4	0.000545999
00:07.4	0.00146774	00:07.4	0.00054507
00:07.4	0.00145912	00:07.4	0.00054425
00:07.4	0.0014501	00:07.4	0.000543543
00:07.4	0.00144068	00:07.4	0.000542952
00:07.4	0.00143086	00:07.4	0.000542479
00:07.4	0.00142064	00:07.4	0.000542125
00:07.4	0.00141002	00:07.4	0.00054189
00:07.4	0.00139899	00:07.4	0.000541772
00:07.4	0.00138756	00:07.4	0.000541768
00:07.4	0.00137571	00:07.4	0.000541877
00:07.4	0.00136346	00:07.4	0.000542098
00:07.4	0.00135078	00:07.4	0.000542431
00:07.4	0.0013377	00:07.4	0.000542873
00:07.4	0.00132421	00:07.4	0.000543424
00:07.4	0.00131032	00:07.4	0.000544085
00:07.4	0.00129602	00:07.4	0.000544856
00:07.4	0.00128134	00:07.4	0.000545736
00:07.5	0.00126626	00:07.5	0.000546724
00:07.5	0.00125081	00:07.5	0.000547822
00:07.5	0.001235	00:07.5	0.00054903
00:07.5	0.00121884	00:07.5	0.000550346
00:07.5	0.00120233	00:07.5	0.000551766
00:07.5	0.00118551	00:07.5	0.000553286
00:07.5	0.00116836	00:07.5	0.000554898
00:07.5	0.0011509	00:07.5	0.000556597
00:07.5	0.00113314	00:07.5	0.000558375
00:07.5	0.00111508	00:07.5	0.000560226
00:07.5	0.00109671	00:07.5	0.00056214
00:07.5	0.00107803	00:07.5	0.000564108
00:07.5	0.00105904	00:07.5	0.000566119
00:07.5	0.00103974	00:07.5	0.000568163
00:07.5	0.00102013	00:07.5	0.00057023
00:07.5	0.00100021	00:07.5	0.00057231
00:07.5	0.000979995	00:07.5	0.000574392
00:07.5	0.00095948	00:07.5	0.000576464
00:07.5	0.000938679	00:07.5	0.000578513
00:07.5	0.000917602	00:07.5	0.000580528
00:07.5	0.000896259	00:07.5	0.000582496
00:07.5	0.000874663	00:07.5	0.000584404
00:07.5	0.000852827	00:07.5	0.000586236
00:07.5	0.000830766	00:07.5	0.000587979
00:07.5	0.000808492	00:07.5	0.000589619
00:07.5	0.000786016	00:07.5	0.000591144
00:07.5	0.00076335	00:07.5	0.000592546
00:07.5	0.0007405	00:07.5	0.000593818
00:07.5	0.000717473	00:07.5	0.000594955
00:07.5	0.000694273	00:07.5	0.000595949
00:07.5	0.000670908	00:07.5	0.000596796
00:07.5	0.000647383	00:07.5	0.00059749
00:07.5	0.000623704	00:07.5	0.000598023
00:07.5	0.000599878	00:07.5	0.000598388
00:07.5	0.000575914	00:07.5	0.000598578
00:07.5	0.000551818	00:07.5	0.000598588
00:07.5	0.000527605	00:07.5	0.000598409
00:07.5	0.000503286	00:07.5	0.000598031
00:07.5	0.000478877	00:07.5	0.000597445
00:07.5	0.000454394	00:07.5	0.000596638
00:07.5	0.000429855	00:07.5	0.000595599
00:07.5	0.000405272	00:07.5	0.000594312
00:07.5	0.000380657	00:07.5	0.000592765
00:07.5	0.000356022	00:07.5	0.000590945
00:07.5	0.000331379	00:07.5	0.000588843
00:07.5	0.000306737	00:07.5	0.000586457
00:07.5	0.00028211	00:07.5	0.000583786
00:07.5	0.000257506	00:07.5	0.000580836
00:07.5	0.000232938	00:07.5	0.000577611
00:07.5	0.000208416	00:07.5	0.00057412
00:07.5	0.000183952	00:07.5	0.000570374
00:07.5	0.000159555	00:07.5	0.000566382
00:07.5	0.000135237	00:07.5	0.000562155
00:07.5	0.000111009	00:07.5	0.000557701
00:07.5	8.69E-05	00:07.5	0.00055303
00:07.5	6.29E-05	00:07.5	0.000548149
00:07.5	3.90E-05	00:07.5	0.000543064
00:07.5	1.53E-05	00:07.5	0.000537784
00:07.5	-8.29E-06	00:07.5	0.000532314
00:07.5	-3.17E-05	00:07.5	0.000526661
00:07.5	-5.49E-05	00:07.5	0.000520835
00:07.5	-7.79E-05	00:07.5	0.000514846
00:07.5	-0.000100628	00:07.5	0.000508704
00:07.5	-0.00012315	00:07.5	0.000502419
00:07.5	-0.000145414	00:07.5	0.000496
00:07.5	-0.000167401	00:07.5	0.000489456
00:07.5	-0.000189089	00:07.5	0.000482794
00:07.5	-0.000210456	00:07.5	0.000476019
00:07.5	-0.000231475	00:07.5	0.000469132
00:07.5	-0.000252119	00:07.5	0.000462135
00:07.5	-0.000272358	00:07.5	0.000455027
00:07.5	-0.000292164	00:07.5	0.000447805
00:07.5	-0.00031151	00:07.5	0.000440468
00:07.5	-0.000330372	00:07.5	0.000433017
00:07.5	-0.000348729	00:07.5	0.000425458
00:07.5	-0.000366563	00:07.5	0.0004178
00:07.5	-0.000383857	00:07.5	0.000410057
00:07.5	-0.000400596	00:07.5	0.000402243
00:07.5	-0.000416769	00:07.5	0.000394372
00:07.5	-0.000432365	00:07.5	0.000386459
00:07.5	-0.000447377	00:07.5	0.000378515
00:07.5	-0.000461799	00:07.5	0.000370552
00:07.5	-0.000475625	00:07.5	0.000362579
00:07.5	-0.000488852	00:07.5	0.000354604
00:07.5	-0.000501477	00:07.5	0.000346629
00:07.5	-0.000513495	00:07.5	0.000338658
00:07.5	-0.000524897	00:07.5	0.000330692
00:07.5	-0.000535676	00:07.5	0.000322736
00:07.5	-0.000545827	00:07.5	0.000314797
00:07.5	-0.000555346	00:07.5	0.000306878
00:07.5	-0.000564232	00:07.5	0.000298988
00:07.5	-0.000572487	00:07.5	0.000291132
00:07.5	-0.000580111	00:07.5	0.00028332
00:07.5	-0.00058711	00:07.5	0.000275561
00:07.5	-0.00059349	00:07.5	0.000267869
00:07.5	-0.000599257	00:07.5	0.000260254
00:07.5	-0.000604421	00:07.5	0.000252729
00:07.5	-0.000608989	00:07.5	0.000245302
00:07.5	-0.000612969	00:07.5	0.000237978
00:07.5	-0.000616368	00:07.5	0.000230761
00:07.5	-0.000619193	00:07.5	0.000223651
00:07.6	-0.000621448	00:07.6	0.00021665
00:07.6	-0.000623141	00:07.6	0.000209759
00:07.6	-0.000624278	00:07.6	0.000202981
00:07.6	-0.000624869	00:07.6	0.000196321
00:07.6	-0.000624924	00:07.6	0.000189782
00:07.6	-0.000624456	00:07.6	0.000183367
00:07.6	-0.000623478	00:07.6	0.000177086
00:07.6	-0.000622004	00:07.6	0.000170946
00:07.6	-0.00062005	00:07.6	0.000164958
00:07.6	-0.000617633	00:07.6	0.000159132
00:07.6	-0.000614769	00:07.6	0.00015348
00:07.6	-0.000611471	00:07.6	0.000148015
00:07.6	-0.000607755	00:07.6	0.000142748
00:07.6	-0.000603634	00:07.6	0.000137694
00:07.6	-0.000599125	00:07.6	0.000132869
00:07.6	-0.000594244	00:07.6	0.000128284
00:07.6	-0.000589009	00:07.6	0.000123951
00:07.6	-0.000583439	00:07.6	0.000119881
00:07.6	-0.000577552	00:07.6	0.000116084
00:07.6	-0.000571369	00:07.6	0.00011257
00:07.6	-0.00056491	00:07.6	0.000109343
00:07.6	-0.000558198	00:07.6	0.000106404
00:07.6	-0.000551257	00:07.6	0.000103751
00:07.6	-0.000544115	00:07.6	0.000101379
00:07.6	-0.000536797	00:07.6	9.93E-05
00:07.6	-0.00052933	00:07.6	9.75E-05
00:07.6	-0.000521739	00:07.6	9.59E-05
00:07.6	-0.000514051	00:07.6	9.46E-05
00:07.6	-0.000506289	00:07.6	9.35E-05
00:07.6	-0.000498478	00:07.6	9.26E-05
00:07.6	-0.000490641	00:07.6	9.20E-05
00:07.6	-0.000482801	00:07.6	9.17E-05
00:07.6	-0.000474981	00:07.6	9.15E-05
00:07.6	-0.000467202	00:07.6	9.16E-05
00:07.6	-0.000459483	00:07.6	9.19E-05
00:07.6	-0.00045184	00:07.6	9.25E-05
00:07.6	-0.000444286	00:07.6	9.32E-05
00:07.6	-0.000436834	00:07.6	9.41E-05
00:07.6	-0.000429492	00:07.6	9.51E-05
00:07.6	-0.000422269	00:07.6	9.63E-05
00:07.6	-0.000415172	00:07.6	9.76E-05
00:07.6	-0.000408208	00:07.6	9.90E-05
00:07.6	-0.000401388	00:07.6	0.000100531
00:07.6	-0.000394722	00:07.6	0.000102088
00:07.6	-0.000388225	00:07.6	0.000103692
00:07.6	-0.000381909	00:07.6	0.000105332
00:07.6	-0.000375786	00:07.6	0.000106995
00:07.6	-0.000369868	00:07.6	0.000108673
00:07.6	-0.000364165	00:07.6	0.000110363
00:07.6	-0.000358685	00:07.6	0.00011206
00:07.6	-0.000353432	00:07.6	0.00011376
00:07.6	-0.000348404	00:07.6	0.000115459
00:07.6	-0.000343594	00:07.6	0.000117153
00:07.6	-0.000338996	00:07.6	0.000118836
00:07.6	-0.000334602	00:07.6	0.0001205
00:07.6	-0.00033041	00:07.6	0.000122137
00:07.6	-0.000326417	00:07.6	0.000123742
00:07.6	-0.000322625	00:07.6	0.000125311
00:07.6	-0.000319034	00:07.6	0.000126837
00:07.6	-0.000315645	00:07.6	0.000128317
00:07.6	-0.000312461	00:07.6	0.000129745
00:07.6	-0.000309482	00:07.6	0.000131117
00:07.6	-0.000306709	00:07.6	0.000132429
00:07.6	-0.000304144	00:07.6	0.00013368
00:07.6	-0.000301788	00:07.6	0.000134868
00:07.6	-0.000299638	00:07.6	0.000135994
00:07.6	-0.000297693	00:07.6	0.000137057
00:07.6	-0.000295947	00:07.6	0.000138058
00:07.6	-0.000294397	00:07.6	0.000138993
00:07.6	-0.000293037	00:07.6	0.000139862
00:07.6	-0.000291867	00:07.6	0.00014066
00:07.6	-0.000290889	00:07.6	0.000141382
00:07.6	-0.000290109	00:07.6	0.000142022
00:07.6	-0.000289534	00:07.6	0.000142576
00:07.6	-0.00028917	00:07.6	0.000143037
00:07.6	-0.000289023	00:07.6	0.000143397
00:07.6	-0.000289098	00:07.6	0.00014365
00:07.6	-0.000289398	00:07.6	0.000143794
00:07.6	-0.000289921	00:07.6	0.000143828
00:07.6	-0.000290665	00:07.6	0.000143751
00:07.6	-0.000291626	00:07.6	0.000143565
00:07.6	-0.000292802	00:07.6	0.000143272
00:07.6	-0.000294188	00:07.6	0.000142872
00:07.6	-0.000295781	00:07.6	0.000142368
00:07.6	-0.000297576	00:07.6	0.000141763
00:07.6	-0.000299569	00:07.6	0.00014106
00:07.6	-0.000301758	00:07.6	0.000140261
00:07.6	-0.000304142	00:07.6	0.000139368
00:07.6	-0.000306721	00:07.6	0.000138381
00:07.6	-0.000309497	00:07.6	0.0001373
00:07.6	-0.000312477	00:07.6	0.000136122
00:07.6	-0.000315669	00:07.6	0.000134845
00:07.6	-0.000319086	00:07.6	0.000133465
00:07.6	-0.00032274	00:07.6	0.00013198
00:07.6	-0.000326642	00:07.6	0.000130384
00:07.6	-0.000330799	00:07.6	0.000128672
00:07.6	-0.000335217	00:07.6	0.000126839
00:07.6	-0.000339895	00:07.6	0.00012488
00:07.6	-0.000344832	00:07.6	0.000122789
00:07.7	-0.000350023	00:07.7	0.000120561
00:07.7	-0.00035546	00:07.7	0.000118195
00:07.7	-0.000361135	00:07.7	0.000115689
00:07.7	-0.000367034	00:07.7	0.000113042
00:07.7	-0.000373145	00:07.7	0.000110253
00:07.7	-0.000379454	00:07.7	0.000107318
00:07.7	-0.000385951	00:07.7	0.000104236
00:07.7	-0.000392626	00:07.7	0.000101003
00:07.7	-0.000399476	00:07.7	9.76E-05
00:07.7	-0.000406497	00:07.7	9.41E-05
00:07.7	-0.000413685	00:07.7	9.04E-05
00:07.7	-0.00042104	00:07.7	8.65E-05
00:07.7	-0.000428559	00:07.7	8.25E-05
00:07.7	-0.000436239	00:07.7	7.84E-05
00:07.7	-0.000444077	00:07.7	7.40E-05
00:07.7	-0.000452066	00:07.7	6.96E-05
00:07.7	-0.000460198	00:07.7	6.49E-05
00:07.7	-0.000468461	00:07.7	6.01E-05
00:07.7	-0.00047684	00:07.7	5.52E-05
00:07.7	-0.000485322	00:07.7	5.01E-05
00:07.7	-0.00049389	00:07.7	4.49E-05
00:07.7	-0.000502529	00:07.7	3.95E-05
00:07.7	-0.000511226	00:07.7	3.39E-05
00:07.7	-0.00051997	00:07.7	2.81E-05
00:07.7	-0.000528755	00:07.7	2.22E-05
00:07.7	-0.000537576	00:07.7	1.61E-05
00:07.7	-0.000546433	00:07.7	9.84E-06
00:07.7	-0.000555328	00:07.7	3.38E-06
00:07.7	-0.000564262	00:07.7	-3.26E-06
00:07.7	-0.000573235	00:07.7	-1.01E-05
00:07.7	-0.000582245	00:07.7	-1.71E-05
00:07.7	-0.00059129	00:07.7	-2.43E-05
00:07.7	-0.000600364	00:07.7	-3.17E-05
00:07.7	-0.000609458	00:07.7	-3.92E-05
00:07.7	-0.000618563	00:07.7	-4.69E-05
00:07.7	-0.000627663	00:07.7	-5.47E-05
00:07.7	-0.000636743	00:07.7	-6.27E-05
00:07.7	-0.000645789	00:07.7	-7.09E-05
00:07.7	-0.000654784	00:07.7	-7.91E-05
00:07.7	-0.000663712	00:07.7	-8.74E-05
00:07.7	-0.000672558	00:07.7	-9.58E-05
00:07.7	-0.000681306	00:07.7	-0.000104301
00:07.7	-0.000689944	00:07.7	-0.000112823
00:07.7	-0.000698461	00:07.7	-0.000121383
00:07.7	-0.000706847	00:07.7	-0.000129974
00:07.7	-0.000715095	00:07.7	-0.000138589
00:07.7	-0.000723196	00:07.7	-0.000147224
00:07.7	-0.000731142	00:07.7	-0.000155874
00:07.7	-0.000738925	00:07.7	-0.000164532
00:07.7	-0.000746529	00:07.7	-0.000173188
00:07.7	-0.000753941	00:07.7	-0.000181827
00:07.7	-0.000761146	00:07.7	-0.000190434
00:07.7	-0.000768127	00:07.7	-0.000198992
00:07.7	-0.000774871	00:07.7	-0.000207485
00:07.7	-0.000781362	00:07.7	-0.000215898
00:07.7	-0.000787586	00:07.7	-0.000224221
00:07.7	-0.000793528	00:07.7	-0.00023244
00:07.7	-0.000799175	00:07.7	-0.000240545
00:07.7	-0.000804513	00:07.7	-0.000248521
00:07.7	-0.000809529	00:07.7	-0.000256357
00:07.7	-0.00081421	00:07.7	-0.000264041
00:07.7	-0.000818544	00:07.7	-0.00027156
00:07.7	-0.000822519	00:07.7	-0.000278901
00:07.7	-0.000826125	00:07.7	-0.000286053
00:07.7	-0.000829351	00:07.7	-0.000293005
00:07.7	-0.000832186	00:07.7	-0.000299743
00:07.7	-0.000834621	00:07.7	-0.000306255
00:07.7	-0.000836647	00:07.7	-0.000312525
00:07.7	-0.000838257	00:07.7	-0.000318541
00:07.7	-0.000839443	00:07.7	-0.000324293
00:07.7	-0.000840197	00:07.7	-0.000329776
00:07.7	-0.000840515	00:07.7	-0.000334986
00:07.7	-0.00084039	00:07.7	-0.000339921
00:07.7	-0.000839817	00:07.7	-0.000344581
00:07.7	-0.000838793	00:07.7	-0.000348966
00:07.7	-0.000837315	00:07.7	-0.000353078
00:07.7	-0.000835378	00:07.7	-0.00035692
00:07.7	-0.000832982	00:07.7	-0.000360494
00:07.7	-0.000830126	00:07.7	-0.000363801
00:07.7	-0.000826808	00:07.7	-0.00036684
00:07.7	-0.000823028	00:07.7	-0.000369611
00:07.7	-0.000818788	00:07.7	-0.000372113
00:07.7	-0.000814086	00:07.7	-0.000374343
00:07.7	-0.00080892	00:07.7	-0.0003763
00:07.7	-0.000803289	00:07.7	-0.000377979
00:07.7	-0.00079719	00:07.7	-0.000379378
00:07.7	-0.00079062	00:07.7	-0.000380496
00:07.7	-0.000783576	00:07.7	-0.000381336
00:07.7	-0.000776055	00:07.7	-0.000381902
00:07.7	-0.000768053	00:07.7	-0.000382201
00:07.7	-0.00075957	00:07.7	-0.000382239
00:07.7	-0.000750606	00:07.7	-0.000382023
00:07.7	-0.000741163	00:07.7	-0.000381561
00:07.7	-0.000731245	00:07.7	-0.000380862
00:07.7	-0.000720855	00:07.7	-0.000379935
00:07.7	-0.000709999	00:07.7	-0.000378789
00:07.7	-0.000698684	00:07.7	-0.000377433
00:07.7	-0.000686916	00:07.7	-0.000375878
00:07.7	-0.0006747	00:07.7	-0.000374135
00:07.7	-0.00066204	00:07.7	-0.000372218
00:07.7	-0.000648942	00:07.7	-0.000370137
00:07.8	-0.000635411	00:07.8	-0.000367899
00:07.8	-0.000621449	00:07.8	-0.000365515
00:07.8	-0.000607057	00:07.8	-0.000362993
00:07.8	-0.000592236	00:07.8	-0.000360341
00:07.8	-0.000576988	00:07.8	-0.000357564
00:07.8	-0.000561319	00:07.8	-0.000354669
00:07.8	-0.00054524	00:07.8	-0.000351661
00:07.8	-0.000528763	00:07.8	-0.000348548
00:07.8	-0.000511905	00:07.8	-0.00034533
00:07.8	-0.00049468	00:07.8	-0.000342013
00:07.8	-0.000477106	00:07.8	-0.000338595
00:07.8	-0.000459198	00:07.8	-0.000335077
00:07.8	-0.000440971	00:07.8	-0.000331461
00:07.8	-0.00042244	00:07.8	-0.000327748
00:07.8	-0.000403618	00:07.8	-0.000323941
00:07.8	-0.00038452	00:07.8	-0.000320044
00:07.8	-0.000365159	00:07.8	-0.000316064
00:07.8	-0.000345548	00:07.8	-0.000312007
00:07.8	-0.000325701	00:07.8	-0.000307881
00:07.8	-0.000305633	00:07.8	-0.000303693
00:07.8	-0.000285361	00:07.8	-0.000299453
00:07.8	-0.000264901	00:07.8	-0.000295169
00:07.8	-0.000244272	00:07.8	-0.000290847
00:07.8	-0.000223493	00:07.8	-0.000286496
00:07.8	-0.000202583	00:07.8	-0.000282123
00:07.8	-0.000181565	00:07.8	-0.000277738
00:07.8	-0.000160458	00:07.8	-0.000273353
00:07.8	-0.000139284	00:07.8	-0.000268982
00:07.8	-0.000118064	00:07.8	-0.000264638
00:07.8	-9.68E-05	00:07.8	-0.000260333
00:07.8	-7.56E-05	00:07.8	-0.000256076
00:07.8	-5.43E-05	00:07.8	-0.000251873
00:07.8	-3.30E-05	00:07.8	-0.00024773
00:07.8	-1.18E-05	00:07.8	-0.00024365
00:07.8	9.40E-06	00:07.8	-0.000239636
00:07.8	3.06E-05	00:07.8	-0.000235695
00:07.8	5.17E-05	00:07.8	-0.000231832
00:07.8	7.28E-05	00:07.8	-0.000228053
00:07.8	9.38E-05	00:07.8	-0.000224365
00:07.8	0.000114828	00:07.8	-0.000220773
00:07.8	0.000135742	00:07.8	-0.000217281
00:07.8	0.000156582	00:07.8	-0.000213889
00:07.8	0.000177344	00:07.8	-0.000210596
00:07.8	0.000198027	00:07.8	-0.000207399
00:07.8	0.000218627	00:07.8	-0.000204294
00:07.8	0.000239143	00:07.8	-0.000201275
00:07.8	0.000259575	00:07.8	-0.000198338
00:07.8	0.000279924	00:07.8	-0.000195479
00:07.8	0.00030019	00:07.8	-0.000192695
00:07.8	0.000320373	00:07.8	-0.000189984
00:07.8	0.000340466	00:07.8	-0.00018734
00:07.8	0.000360466	00:07.8	-0.000184759
00:07.8	0.000380363	00:07.8	-0.000182238
00:07.8	0.000400147	00:07.8	-0.000179768
00:07.8	0.000419806	00:07.8	-0.000177346
00:07.8	0.000439327	00:07.8	-0.00017497
00:07.8	0.000458695	00:07.8	-0.00017264
00:07.8	0.000477895	00:07.8	-0.000170359
00:07.8	0.000496911	00:07.8	-0.000168135
00:07.8	0.000515729	00:07.8	-0.000165974
00:07.8	0.000534336	00:07.8	-0.000163884
00:07.8	0.000552718	00:07.8	-0.000161872
00:07.8	0.000570858	00:07.8	-0.000159942
00:07.8	0.000588743	00:07.8	-0.000158097
00:07.8	0.000606359	00:07.8	-0.000156345
00:07.8	0.000623697	00:07.8	-0.000154691
00:07.8	0.000640749	00:07.8	-0.000153141
00:07.8	0.000657511	00:07.8	-0.000151702
00:07.8	0.000673985	00:07.8	-0.000150381
00:07.8	0.000690168	00:07.8	-0.000149187
00:07.8	0.00070606	00:07.8	-0.000148125
00:07.8	0.000721661	00:07.8	-0.000147203
00:07.8	0.00073697	00:07.8	-0.00014643
00:07.8	0.000751981	00:07.8	-0.000145813
00:07.8	0.000766687	00:07.8	-0.000145359
00:07.8	0.000781076	00:07.8	-0.000145077
00:07.8	0.000795134	00:07.8	-0.000144973
00:07.8	0.000808849	00:07.8	-0.000145057
00:07.8	0.000822205	00:07.8	-0.00014534
00:07.8	0.000835187	00:07.8	-0.000145833
00:07.8	0.000847781	00:07.8	-0.000146547
00:07.8	0.000859976	00:07.8	-0.00014749
00:07.8	0.000871763	00:07.8	-0.000148671
00:07.8	0.000883137	00:07.8	-0.000150099
00:07.8	0.000894093	00:07.8	-0.000151783
00:07.8	0.000904634	00:07.8	-0.000153732
00:07.8	0.000914758	00:07.8	-0.000155956
00:07.8	0.000924468	00:07.8	-0.000158462
00:07.8	0.000933759	00:07.8	-0.000161255
00:07.8	0.000942628	00:07.8	-0.000164343
00:07.8	0.000951064	00:07.8	-0.00016773
00:07.8	0.000959059	00:07.8	-0.000171426
00:07.8	0.0009666	00:07.8	-0.000175436
00:07.8	0.000973673	00:07.8	-0.00017977
00:07.8	0.000980261	00:07.8	-0.000184431
00:07.8	0.00098635	00:07.8	-0.000189424
00:07.8	0.000991923	00:07.8	-0.000194749
00:07.8	0.000996966	00:07.8	-0.000200403
00:07.8	0.00100147	00:07.8	-0.000206377
00:07.9	0.00100541	00:07.9	-0.000212666
00:07.9	0.0010088	00:07.9	-0.000219259
00:07.9	0.00101161	00:07.9	-0.000226144
00:07.9	0.00101385	00:07.9	-0.000233308
00:07.9	0.00101551	00:07.9	-0.000240736
00:07.9	0.00101658	00:07.9	-0.000248412
00:07.9	0.00101705	00:07.9	-0.00025632
00:07.9	0.00101693	00:07.9	-0.000264445
00:07.9	0.00101621	00:07.9	-0.000272773
00:07.9	0.00101489	00:07.9	-0.000281292
00:07.9	0.00101296	00:07.9	-0.000289988
00:07.9	0.0010104	00:07.9	-0.000298848
00:07.9	0.00100721	00:07.9	-0.000307855
00:07.9	0.00100339	00:07.9	-0.000316993
00:07.9	0.000998923	00:07.9	-0.000326241
00:07.9	0.000993806	00:07.9	-0.00033558
00:07.9	0.000988036	00:07.9	-0.000344989
00:07.9	0.000981611	00:07.9	-0.000354448
00:07.9	0.000974529	00:07.9	-0.000363934
00:07.9	0.000966792	00:07.9	-0.000373425
00:07.9	0.000958405	00:07.9	-0.000382899
00:07.9	0.000949374	00:07.9	-0.000392334
00:07.9	0.000939703	00:07.9	-0.000401707
00:07.9	0.000929395	00:07.9	-0.000410994
