 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:03.8	0.00451342	00:03.8	0.000932479
00:03.8	0.00452741	00:03.8	0.000936141
00:03.8	0.00454049	00:03.8	0.000939801
00:03.8	0.00455261	00:03.8	0.000943434
00:03.8	0.00456372	00:03.8	0.000947011
00:03.8	0.00457383	00:03.8	0.000950531
00:03.8	0.00458293	00:03.8	0.000954038
00:03.8	0.00459101	00:03.8	0.000957573
00:03.8	0.00459808	00:03.8	0.000961127
00:03.8	0.00460425	00:03.8	0.000964692
00:03.8	0.00460962	00:03.8	0.000968306
00:03.8	0.00461429	00:03.8	0.000972005
00:03.8	0.00461836	00:03.8	0.000975774
00:03.8	0.00462189	00:03.8	0.000979577
00:03.8	0.00462489	00:03.8	0.000983379
00:03.8	0.00462739	00:03.8	0.000987148
00:03.8	0.00462942	00:03.8	0.000990876
00:03.8	0.00463104	00:03.8	0.000994601
00:03.8	0.00463225	00:03.8	0.00099836
00:03.8	0.00463306	00:03.8	0.00100214
00:03.8	0.00463347	00:03.8	0.0010059
00:03.8	0.00463348	00:03.8	0.00100964
00:03.8	0.0046331	00:03.8	0.0010134
00:03.8	0.00463234	00:03.8	0.0010173
00:03.8	0.00463128	00:03.8	0.00102139
00:03.8	0.00462997	00:03.8	0.00102564
00:03.8	0.00462844	00:03.8	0.0010301
00:03.8	0.00462678	00:03.8	0.00103476
00:03.8	0.00462507	00:03.8	0.00103964
00:03.8	0.00462343	00:03.8	0.00104473
00:03.8	0.00462189	00:03.8	0.00105006
00:03.8	0.00462045	00:03.8	0.00105558
00:03.8	0.00461914	00:03.8	0.00106124
00:03.8	0.00461796	00:03.8	0.001067
00:03.8	0.00461689	00:03.8	0.0010728
00:03.8	0.00461585	00:03.8	0.00107869
00:03.8	0.00461477	00:03.8	0.00108466
00:03.8	0.00461352	00:03.8	0.00109073
00:03.8	0.004612	00:03.8	0.00109689
00:03.8	0.00461011	00:03.8	0.00110317
00:03.8	0.00460787	00:03.8	0.00110952
00:03.8	0.00460528	00:03.8	0.00111592
00:03.8	0.0046024	00:03.8	0.00112238
00:03.9	0.0045993	00:03.9	0.0011289
00:03.9	0.00459606	00:03.9	0.00113549
00:03.9	0.0045927	00:03.9	0.00114215
00:03.9	0.00458921	00:03.9	0.00114889
00:03.9	0.0045856	00:03.9	0.00115567
00:03.9	0.00458182	00:03.9	0.00116246
00:03.9	0.00457779	00:03.9	0.00116928
00:03.9	0.00457335	00:03.9	0.00117622
00:03.9	0.00456839	00:03.9	0.00118331
00:03.9	0.00456282	00:03.9	0.00119049
00:03.9	0.00455649	00:03.9	0.0011977
00:03.9	0.00454926	00:03.9	0.00120488
00:03.9	0.00454108	00:03.9	0.00121196
00:03.9	0.00453196	00:03.9	0.00121889
00:03.9	0.00452196	00:03.9	0.00122564
00:03.9	0.00451121	00:03.9	0.00123223
00:03.9	0.00449988	00:03.9	0.00123867
00:03.9	0.00448808	00:03.9	0.00124494
00:03.9	0.00447584	00:03.9	0.00125097
00:03.9	0.00446328	00:03.9	0.00125672
00:03.9	0.00445054	00:03.9	0.00126217
00:03.9	0.0044378	00:03.9	0.00126737
00:03.9	0.00442519	00:03.9	0.00127241
00:03.9	0.00441275	00:03.9	0.00127732
00:03.9	0.00440047	00:03.9	0.00128208
00:03.9	0.00438829	00:03.9	0.00128665
00:03.9	0.0043762	00:03.9	0.00129105
00:03.9	0.00436421	00:03.9	0.00129529
00:03.9	0.00435235	00:03.9	0.00129936
00:03.9	0.0043406	00:03.9	0.0013032
00:03.9	0.004329	00:03.9	0.00130685
00:03.9	0.00431763	00:03.9	0.00131032
00:03.9	0.00430653	00:03.9	0.00131358
00:03.9	0.00429575	00:03.9	0.00131655
00:03.9	0.00428536	00:03.9	0.00131913
00:03.9	0.00427544	00:03.9	0.0013212
00:03.9	0.00426597	00:03.9	0.00132274
00:03.9	0.00425689	00:03.9	0.00132378
00:03.9	0.0042481	00:03.9	0.00132437
00:03.9	0.0042395	00:03.9	0.00132449
00:03.9	0.00423099	00:03.9	0.00132413
00:03.9	0.00422249	00:03.9	0.00132322
00:03.9	0.00421392	00:03.9	0.00132168
00:03.9	0.00420519	00:03.9	0.00131943
00:03.9	0.00419622	00:03.9	0.00131642
00:03.9	0.00418694	00:03.9	0.00131267
00:03.9	0.00417728	00:03.9	0.00130816
00:03.9	0.00416717	00:03.9	0.0013029
00:03.9	0.00415655	00:03.9	0.00129689
00:03.9	0.00414535	00:03.9	0.00129014
00:03.9	0.00413351	00:03.9	0.00128264
00:03.9	0.00412101	00:03.9	0.0012744
00:03.9	0.00410785	00:03.9	0.00126546
00:03.9	0.00409409	00:03.9	0.00125592
00:03.9	0.00407974	00:03.9	0.00124592
00:03.9	0.00406483	00:03.9	0.00123557
00:03.9	0.00404931	00:03.9	0.00122495
00:03.9	0.00403314	00:03.9	0.00121412
00:03.9	0.00401634	00:03.9	0.00120308
00:03.9	0.00399889	00:03.9	0.00119184
00:03.9	0.00398069	00:03.9	0.00118045
00:03.9	0.00396162	00:03.9	0.00116896
00:03.9	0.00394159	00:03.9	0.00115739
00:03.9	0.0039205	00:03.9	0.00114579
00:03.9	0.00389824	00:03.9	0.00113421
00:03.9	0.00387478	00:03.9	0.00112261
00:03.9	0.00385009	00:03.9	0.00111092
00:03.9	0.00382417	00:03.9	0.00109913
00:03.9	0.00379703	00:03.9	0.00108725
00:03.9	0.00376872	00:03.9	0.0010753
00:03.9	0.0037393	00:03.9	0.00106325
00:03.9	0.00370878	00:03.9	0.00105108
00:03.9	0.00367716	00:03.9	0.00103878
00:03.9	0.00364441	00:03.9	0.00102634
00:03.9	0.0036105	00:03.9	0.00101376
00:03.9	0.00357535	00:03.9	0.0010011
00:03.9	0.00353881	00:03.9	0.000988394
00:03.9	0.00350082	00:03.9	0.000975576
00:03.9	0.00346136	00:03.9	0.000962566
00:03.9	0.00342048	00:03.9	0.000949334
00:03.9	0.00337819	00:03.9	0.000935878
00:03.9	0.00333453	00:03.9	0.000922196
00:03.9	0.00328954	00:03.9	0.00090831
00:03.9	0.00324325	00:03.9	0.000894289
00:03.9	0.0031958	00:03.9	0.000880197
00:03.9	0.00314738	00:03.9	0.000866049
00:03.9	0.00309819	00:03.9	0.000851861
00:03.9	0.00304839	00:03.9	0.000837691
00:03.9	0.00299809	00:03.9	0.000823599
00:03.9	0.00294738	00:03.9	0.00080959
00:03.9	0.00289632	00:03.9	0.000795649
00:03.9	0.0028449	00:03.9	0.000781762
00:03.9	0.00279311	00:03.9	0.000767915
00:03.9	0.00274091	00:03.9	0.000754098
00:03.9	0.00268823	00:03.9	0.0007403
00:03.9	0.00263499	00:03.9	0.000726488
00:03.9	0.00258118	00:03.9	0.000712587
00:03.9	0.00252679	00:03.9	0.000698526
00:03.9	0.00247183	00:03.9	0.000684288
00:03.9	0.00241632	00:03.9	0.000669879
00:03.9	0.00236026	00:03.9	0.000655307
00:04.0	0.00230366	00:04.0	0.000640581
00:04.0	0.00224657	00:04.0	0.000625708
00:04.0	0.00218905	00:04.0	0.000610699
00:04.0	0.00213117	00:04.0	0.000595562
00:04.0	0.00207289	00:04.0	0.000580331
00:04.0	0.00201415	00:04.0	0.000565084
00:04.0	0.00195491	00:04.0	0.000549893
00:04.0	0.00189511	00:04.0	0.000534783
00:04.0	0.00183461	00:04.0	0.000519751
00:04.0	0.00177329	00:04.0	0.000504798
00:04.0	0.00171108	00:04.0	0.000489924
00:04.0	0.00164793	00:04.0	0.000475129
00:04.0	0.00158377	00:04.0	0.000460415
00:04.0	0.00151857	00:04.0	0.000445782
00:04.0	0.00145236	00:04.0	0.000431232
00:04.0	0.00138517	00:04.0	0.000416768
00:04.0	0.00131699	00:04.0	0.000402392
00:04.0	0.00124788	00:04.0	0.000388107
00:04.0	0.00117786	00:04.0	0.000373939
00:04.0	0.00110693	00:04.0	0.000359959
00:04.0	0.00103518	00:04.0	0.000346233
00:04.0	0.000962671	00:04.0	0.0003328
00:04.0	0.000889405	00:04.0	0.00031972
00:04.0	0.000815338	00:04.0	0.000307048
00:04.0	0.000740458	00:04.0	0.000294789
00:04.0	0.000664757	00:04.0	0.000282924
00:04.0	0.000588184	00:04.0	0.000271435
00:04.0	0.000510699	00:04.0	0.000260305
00:04.0	0.000432313	00:04.0	0.000249518
00:04.0	0.000353042	00:04.0	0.00023908
00:04.0	0.000272881	00:04.0	0.000229045
00:04.0	0.000191878	00:04.0	0.000219484
00:04.0	0.000110151	00:04.0	0.000210487
00:04.0	2.78E-05	00:04.0	0.000202158
00:04.0	-5.49E-05	00:04.0	0.000194548
00:04.0	-0.000138026	00:04.0	0.000187635
00:04.0	-0.000221346	00:04.0	0.000181396
00:04.0	-0.000304842	00:04.0	0.000175877
00:04.0	-0.000388463	00:04.0	0.000171166
00:04.0	-0.000472112	00:04.0	0.000167297
00:04.0	-0.000555696	00:04.0	0.000164253
00:04.0	-0.000639195	00:04.0	0.00016204
00:04.0	-0.000722657	00:04.0	0.000160662
00:04.0	-0.000806144	00:04.0	0.000160073
00:04.0	-0.000889716	00:04.0	0.000160207
00:04.0	-0.000973398	00:04.0	0.000160997
00:04.0	-0.00105714	00:04.0	0.000162383
00:04.0	-0.00114086	00:04.0	0.000164303
00:04.0	-0.00122448	00:04.0	0.000166701
00:04.0	-0.00130794	00:04.0	0.000169521
00:04.0	-0.00139113	00:04.0	0.000172711
00:04.0	-0.00147394	00:04.0	0.00017622
00:04.0	-0.00155631	00:04.0	0.000180021
00:04.0	-0.00163821	00:04.0	0.000184138
00:04.0	-0.00171954	00:04.0	0.000188589
00:04.0	-0.00180029	00:04.0	0.000193344
00:04.0	-0.00188051	00:04.0	0.000198375
00:04.0	-0.00196024	00:04.0	0.0002037
00:04.0	-0.00203954	00:04.0	0.000209334
00:04.0	-0.00211837	00:04.0	0.000215246
00:04.0	-0.00219673	00:04.0	0.000221381
00:04.0	-0.00227461	00:04.0	0.000227686
00:04.0	-0.002352	00:04.0	0.000234113
00:04.0	-0.00242888	00:04.0	0.000240615
00:04.0	-0.00250525	00:04.0	0.000247146
00:04.0	-0.00258106	00:04.0	0.00025369
00:04.0	-0.00265619	00:04.0	0.000260272
00:04.0	-0.00273052	00:04.0	0.000266942
00:04.0	-0.00280393	00:04.0	0.000273745
00:04.0	-0.00287629	00:04.0	0.000280698
00:04.0	-0.00294751	00:04.0	0.000287794
00:04.0	-0.00301749	00:04.0	0.000295048
00:04.0	-0.00308621	00:04.0	0.000302475
00:04.0	-0.00315366	00:04.0	0.00031004
00:04.0	-0.00321977	00:04.0	0.000317687
00:04.0	-0.00328456	00:04.0	0.000325361
00:04.0	-0.00334808	00:04.0	0.000333015
00:04.0	-0.00341033	00:04.0	0.000340598
00:04.0	-0.00347127	00:04.0	0.000348068
00:04.0	-0.00353087	00:04.0	0.000355405
00:04.0	-0.00358912	00:04.0	0.000362638
00:04.0	-0.00364597	00:04.0	0.000369791
00:04.0	-0.00370133	00:04.0	0.000376844
00:04.0	-0.00375514	00:04.0	0.000383752
00:04.0	-0.00380733	00:04.0	0.000390498
00:04.0	-0.00385784	00:04.0	0.000397109
00:04.0	-0.00390663	00:04.0	0.000403615
00:04.0	-0.00395363	00:04.0	0.000409992
00:04.0	-0.00399883	00:04.0	0.000416221
00:04.0	-0.0040422	00:04.0	0.000422354
00:04.0	-0.0040838	00:04.0	0.000428482
00:04.0	-0.00412376	00:04.0	0.000434646
00:04.0	-0.00416223	00:04.0	0.000440814
00:04.0	-0.00419934	00:04.0	0.000446956
00:04.0	-0.00423521	00:04.0	0.000453088
00:04.0	-0.00426987	00:04.0	0.000459227
00:04.0	-0.00430329	00:04.0	0.000465339
00:04.0	-0.00433542	00:04.0	0.000471372
00:04.0	-0.0043663	00:04.0	0.000477276
00:04.1	-0.00439594	00:04.1	0.000483003
00:04.1	-0.00442433	00:04.1	0.000488531
00:04.1	-0.00445152	00:04.1	0.000493889
00:04.1	-0.00447764	00:04.1	0.000499099
00:04.1	-0.00450277	00:04.1	0.00050414
00:04.1	-0.00452696	00:04.1	0.000508966
00:04.1	-0.0045502	00:04.1	0.000513558
00:04.1	-0.00457249	00:04.1	0.000517946
00:04.1	-0.00459387	00:04.1	0.000522157
00:04.1	-0.00461441	00:04.1	0.000526169
00:04.1	-0.00463419	00:04.1	0.000529941
00:04.1	-0.00465334	00:04.1	0.000533433
00:04.1	-0.00467198	00:04.1	0.000536608
00:04.1	-0.0046902	00:04.1	0.000539432
00:04.1	-0.00470811	00:04.1	0.000541876
00:04.1	-0.00472578	00:04.1	0.00054391
00:04.1	-0.00474322	00:04.1	0.000545509
00:04.1	-0.00476046	00:04.1	0.000546649
00:04.1	-0.00477753	00:04.1	0.000547311
00:04.1	-0.00479444	00:04.1	0.000547475
00:04.1	-0.00481119	00:04.1	0.000547125
00:04.1	-0.00482776	00:04.1	0.000546248
00:04.1	-0.00484414	00:04.1	0.000544832
00:04.1	-0.00486033	00:04.1	0.000542867
00:04.1	-0.00487634	00:04.1	0.000540345
00:04.1	-0.00489222	00:04.1	0.000537261
00:04.1	-0.00490808	00:04.1	0.000533609
00:04.1	-0.00492406	00:04.1	0.000529412
00:04.1	-0.00494029	00:04.1	0.000524735
00:04.1	-0.00495683	00:04.1	0.000519643
00:04.1	-0.00497374	00:04.1	0.000514149
00:04.1	-0.00499106	00:04.1	0.000508224
00:04.1	-0.00500881	00:04.1	0.000501792
00:04.1	-0.00502702	00:04.1	0.000494786
00:04.1	-0.00504572	00:04.1	0.000487191
00:04.1	-0.00506483	00:04.1	0.000479016
00:04.1	-0.00508434	00:04.1	0.000470296
00:04.1	-0.00510422	00:04.1	0.000461111
00:04.1	-0.00512449	00:04.1	0.000451537
00:04.1	-0.0051451	00:04.1	0.000441601
00:04.1	-0.00516601	00:04.1	0.000431329
00:04.1	-0.00518722	00:04.1	0.000420792
00:04.1	-0.00520885	00:04.1	0.000410059
00:04.1	-0.00523096	00:04.1	0.000399147
00:04.1	-0.00525358	00:04.1	0.000388052
00:04.1	-0.00527671	00:04.1	0.000376771
00:04.1	-0.00530036	00:04.1	0.0003653
00:04.1	-0.00532451	00:04.1	0.000353639
00:04.1	-0.00534916	00:04.1	0.000341787
00:04.1	-0.00537428	00:04.1	0.000329744
00:04.1	-0.00539978	00:04.1	0.000317513
00:04.1	-0.00542556	00:04.1	0.000305119
00:04.1	-0.00545154	00:04.1	0.000292656
00:04.1	-0.00547764	00:04.1	0.000280258
00:04.1	-0.00550384	00:04.1	0.000268007
00:04.1	-0.00553014	00:04.1	0.000255907
00:04.1	-0.00555655	00:04.1	0.000243942
00:04.1	-0.00558307	00:04.1	0.000232095
00:04.1	-0.00560966	00:04.1	0.000220351
00:04.1	-0.00563626	00:04.1	0.000208698
00:04.1	-0.0056628	00:04.1	0.000197144
00:04.1	-0.00568925	00:04.1	0.000185748
00:04.1	-0.00571563	00:04.1	0.000174585
00:04.1	-0.00574192	00:04.1	0.000163748
00:04.1	-0.00576813	00:04.1	0.00015337
00:04.1	-0.00579426	00:04.1	0.000143577
00:04.1	-0.00582028	00:04.1	0.000134413
00:04.1	-0.0058461	00:04.1	0.00012585
00:04.1	-0.00587158	00:04.1	0.000117838
00:04.1	-0.00589661	00:04.1	0.00011033
00:04.1	-0.00592109	00:04.1	0.000103279
00:04.1	-0.00594492	00:04.1	9.66E-05
00:04.1	-0.00596802	00:04.1	9.04E-05
00:04.1	-0.00599041	00:04.1	8.44E-05
00:04.1	-0.00601212	00:04.1	7.88E-05
00:04.1	-0.00603318	00:04.1	7.34E-05
00:04.1	-0.00605363	00:04.1	6.84E-05
00:04.1	-0.00607349	00:04.1	6.38E-05
00:04.1	-0.00609279	00:04.1	5.97E-05
00:04.1	-0.00611155	00:04.1	5.61E-05
00:04.1	-0.00612977	00:04.1	5.29E-05
00:04.1	-0.00614738	00:04.1	5.01E-05
00:04.1	-0.00616427	00:04.1	4.78E-05
00:04.1	-0.00618039	00:04.1	4.59E-05
00:04.1	-0.00619574	00:04.1	4.46E-05
00:04.1	-0.00621035	00:04.1	4.37E-05
00:04.1	-0.00622418	00:04.1	4.32E-05
00:04.1	-0.00623721	00:04.1	4.31E-05
00:04.1	-0.00624943	00:04.1	4.35E-05
00:04.1	-0.0062608	00:04.1	4.43E-05
00:04.1	-0.0062712	00:04.1	4.55E-05
00:04.1	-0.00628053	00:04.1	4.71E-05
00:04.1	-0.00628877	00:04.1	4.90E-05
00:04.1	-0.00629596	00:04.1	5.13E-05
00:04.1	-0.00630216	00:04.1	5.40E-05
00:04.1	-0.00630743	00:04.1	5.70E-05
00:04.1	-0.00631172	00:04.1	6.04E-05
00:04.1	-0.00631496	00:04.1	6.42E-05
00:04.1	-0.00631703	00:04.1	6.82E-05
00:04.1	-0.00631783	00:04.1	7.26E-05
00:04.1	-0.00631727	00:04.1	7.72E-05
00:04.2	-0.00631527	00:04.2	8.21E-05
00:04.2	-0.00631178	00:04.2	8.72E-05
00:04.2	-0.0063068	00:04.2	9.25E-05
00:04.2	-0.00630034	00:04.2	9.78E-05
00:04.2	-0.00629239	00:04.2	0.00010316
00:04.2	-0.00628298	00:04.2	0.000108607
00:04.2	-0.0062722	00:04.2	0.000114138
00:04.2	-0.00626008	00:04.2	0.000119696
00:04.2	-0.00624662	00:04.2	0.000125161
00:04.2	-0.00623185	00:04.2	0.000130417
00:04.2	-0.00621589	00:04.2	0.000135405
00:04.2	-0.00619885	00:04.2	0.000140093
00:04.2	-0.00618078	00:04.2	0.000144449
00:04.2	-0.00616171	00:04.2	0.000148446
00:04.2	-0.00614167	00:04.2	0.000152059
00:04.2	-0.00612061	00:04.2	0.000155265
00:04.2	-0.00609849	00:04.2	0.000158042
00:04.2	-0.00607526	00:04.2	0.000160372
00:04.2	-0.00605088	00:04.2	0.00016224
00:04.2	-0.00602532	00:04.2	0.000163629
00:04.2	-0.00599859	00:04.2	0.000164552
00:04.2	-0.00597073	00:04.2	0.000165088
00:04.2	-0.00594181	00:04.2	0.000165382
00:04.2	-0.00591194	00:04.2	0.00016557
00:04.2	-0.00588134	00:04.2	0.000165709
00:04.2	-0.00585022	00:04.2	0.000165763
00:04.2	-0.00581872	00:04.2	0.000165625
00:04.2	-0.0057869	00:04.2	0.000165177
00:04.2	-0.00575481	00:04.2	0.000164328
00:04.2	-0.00572256	00:04.2	0.000163089
00:04.2	-0.00569027	00:04.2	0.000161563
00:04.2	-0.00565806	00:04.2	0.000159823
00:04.2	-0.00562604	00:04.2	0.000157893
00:04.2	-0.00559441	00:04.2	0.000155817
00:04.2	-0.0055633	00:04.2	0.000153638
00:04.2	-0.00553283	00:04.2	0.000151351
00:04.2	-0.00550306	00:04.2	0.000148927
00:04.2	-0.00547404	00:04.2	0.000146339
00:04.2	-0.00544576	00:04.2	0.000143563
00:04.2	-0.00541821	00:04.2	0.000140579
00:04.2	-0.00539145	00:04.2	0.000137365
00:04.2	-0.00536563	00:04.2	0.000133903
00:04.2	-0.00534094	00:04.2	0.000130178
00:04.2	-0.00531752	00:04.2	0.000126199
00:04.2	-0.00529551	00:04.2	0.000122021
00:04.2	-0.00527504	00:04.2	0.000117695
00:04.2	-0.00525621	00:04.2	0.000113224
00:04.2	-0.00523902	00:04.2	0.000108613
00:04.2	-0.00522346	00:04.2	0.000103911
00:04.2	-0.00520949	00:04.2	9.92E-05
00:04.2	-0.00519709	00:04.2	9.43E-05
00:04.2	-0.00518613	00:04.2	8.94E-05
00:04.2	-0.00517655	00:04.2	8.42E-05
00:04.2	-0.00516827	00:04.2	7.88E-05
00:04.2	-0.00516119	00:04.2	7.33E-05
00:04.2	-0.00515524	00:04.2	6.76E-05
00:04.2	-0.00515038	00:04.2	6.20E-05
00:04.2	-0.00514659	00:04.2	5.64E-05
00:04.2	-0.00514385	00:04.2	5.10E-05
00:04.2	-0.00514215	00:04.2	4.57E-05
00:04.2	-0.00514147	00:04.2	4.05E-05
00:04.2	-0.00514177	00:04.2	3.54E-05
00:04.2	-0.00514302	00:04.2	3.03E-05
00:04.2	-0.00514509	00:04.2	2.53E-05
00:04.2	-0.00514784	00:04.2	2.02E-05
00:04.2	-0.00515114	00:04.2	1.51E-05
00:04.2	-0.00515496	00:04.2	1.00E-05
00:04.2	-0.00515922	00:04.2	4.77E-06
00:04.2	-0.00516383	00:04.2	-5.22E-07
00:04.2	-0.00516879	00:04.2	-5.81E-06
00:04.2	-0.00517409	00:04.2	-1.10E-05
00:04.2	-0.00517971	00:04.2	-1.60E-05
00:04.2	-0.00518557	00:04.2	-2.08E-05
00:04.2	-0.00519161	00:04.2	-2.55E-05
00:04.2	-0.00519778	00:04.2	-3.01E-05
00:04.2	-0.00520402	00:04.2	-3.46E-05
00:04.2	-0.00521029	00:04.2	-3.91E-05
00:04.2	-0.00521665	00:04.2	-4.35E-05
00:04.2	-0.00522317	00:04.2	-4.80E-05
00:04.2	-0.00522986	00:04.2	-5.25E-05
00:04.2	-0.00523663	00:04.2	-5.70E-05
00:04.2	-0.0052434	00:04.2	-6.15E-05
00:04.2	-0.00525006	00:04.2	-6.58E-05
00:04.2	-0.00525646	00:04.2	-6.99E-05
00:04.2	-0.00526245	00:04.2	-7.38E-05
00:04.2	-0.00526798	00:04.2	-7.75E-05
00:04.2	-0.00527304	00:04.2	-8.11E-05
00:04.2	-0.00527759	00:04.2	-8.46E-05
00:04.2	-0.0052816	00:04.2	-8.81E-05
00:04.2	-0.00528509	00:04.2	-9.15E-05
00:04.2	-0.00528809	00:04.2	-9.47E-05
00:04.2	-0.00529066	00:04.2	-9.79E-05
00:04.2	-0.00529283	00:04.2	-0.000100893
00:04.2	-0.00529473	00:04.2	-0.000103805
00:04.2	-0.00529643	00:04.2	-0.000106651
00:04.2	-0.00529798	00:04.2	-0.000109462
00:04.2	-0.0052994	00:04.2	-0.000112241
00:04.2	-0.0053007	00:04.2	-0.000114924
00:04.2	-0.00530189	00:04.2	-0.000117402
00:04.3	-0.00530297	00:04.3	-0.000119624
00:04.3	-0.00530384	00:04.3	-0.000121608
00:04.3	-0.00530436	00:04.3	-0.000123398
00:04.3	-0.00530438	00:04.3	-0.000125033
00:04.3	-0.00530374	00:04.3	-0.000126527
00:04.3	-0.00530232	00:04.3	-0.000127849
00:04.3	-0.00529997	00:04.3	-0.000128969
00:04.3	-0.00529659	00:04.3	-0.000129906
00:04.3	-0.00529207	00:04.3	-0.000130678
00:04.3	-0.00528631	00:04.3	-0.000131256
00:04.3	-0.00527919	00:04.3	-0.000131614
00:04.3	-0.00527056	00:04.3	-0.000131775
00:04.3	-0.0052602	00:04.3	-0.000131758
00:04.3	-0.00524797	00:04.3	-0.000131517
00:04.3	-0.00523381	00:04.3	-0.000130959
00:04.3	-0.00521759	00:04.3	-0.000130046
00:04.3	-0.00519914	00:04.3	-0.00012879
00:04.3	-0.00517829	00:04.3	-0.00012718
00:04.3	-0.00515487	00:04.3	-0.000125206
00:04.3	-0.00512874	00:04.3	-0.000122906
00:04.3	-0.00509968	00:04.3	-0.000120318
00:04.3	-0.00506751	00:04.3	-0.00011743
00:04.3	-0.00503204	00:04.3	-0.000114234
00:04.3	-0.00499304	00:04.3	-0.000110769
00:04.3	-0.00495033	00:04.3	-0.000107093
00:04.3	-0.00490379	00:04.3	-0.000103265
00:04.3	-0.0048534	00:04.3	-9.93E-05
00:04.3	-0.00479909	00:04.3	-9.54E-05
00:04.3	-0.00474074	00:04.3	-9.14E-05
00:04.3	-0.00467824	00:04.3	-8.73E-05
00:04.3	-0.00461157	00:04.3	-8.31E-05
00:04.3	-0.00454071	00:04.3	-7.87E-05
00:04.3	-0.00446561	00:04.3	-7.41E-05
00:04.3	-0.00438621	00:04.3	-6.94E-05
00:04.3	-0.00430247	00:04.3	-6.47E-05
00:04.3	-0.00421427	00:04.3	-6.00E-05
00:04.3	-0.00412148	00:04.3	-5.54E-05
00:04.3	-0.00402405	00:04.3	-5.08E-05
00:04.3	-0.00392198	00:04.3	-4.63E-05
00:04.3	-0.00381526	00:04.3	-4.18E-05
00:04.3	-0.00370396	00:04.3	-3.74E-05
00:04.3	-0.00358822	00:04.3	-3.30E-05
00:04.3	-0.00346834	00:04.3	-2.86E-05
00:04.3	-0.00334457	00:04.3	-2.41E-05
00:04.3	-0.00321714	00:04.3	-1.98E-05
00:04.3	-0.00308628	00:04.3	-1.56E-05
00:04.3	-0.00295223	00:04.3	-1.15E-05
00:04.3	-0.0028152	00:04.3	-7.68E-06
00:04.3	-0.00267532	00:04.3	-4.06E-06
00:04.3	-0.00253272	00:04.3	-6.99E-07
00:04.3	-0.0023875	00:04.3	2.45E-06
00:04.3	-0.0022398	00:04.3	5.41E-06
00:04.3	-0.00208969	00:04.3	8.20E-06
00:04.3	-0.00193734	00:04.3	1.09E-05
00:04.3	-0.00178293	00:04.3	1.35E-05
00:04.3	-0.00162665	00:04.3	1.62E-05
00:04.3	-0.00146867	00:04.3	1.88E-05
00:04.3	-0.00130925	00:04.3	2.14E-05
00:04.3	-0.00114871	00:04.3	2.39E-05
00:04.3	-0.000987375	00:04.3	2.63E-05
00:04.3	-0.000825566	00:04.3	2.85E-05
00:04.3	-0.000663595	00:04.3	3.06E-05
00:04.3	-0.000501763	00:04.3	3.26E-05
00:04.3	-0.000340361	00:04.3	3.47E-05
00:04.3	-0.000179669	00:04.3	3.68E-05
00:04.3	-2.00E-05	00:04.3	3.89E-05
00:04.3	0.00013854	00:04.3	4.11E-05
00:04.3	0.000295639	00:04.3	4.34E-05
00:04.3	0.000451166	00:04.3	4.56E-05
00:04.3	0.000604904	00:04.3	4.78E-05
00:04.3	0.000756623	00:04.3	5.00E-05
00:04.3	0.000906106	00:04.3	5.23E-05
00:04.3	0.00105314	00:04.3	5.45E-05
00:04.3	0.00119753	00:04.3	5.66E-05
00:04.3	0.0013391	00:04.3	5.85E-05
00:04.3	0.00147765	00:04.3	6.02E-05
00:04.3	0.00161303	00:04.3	6.17E-05
00:04.3	0.00174507	00:04.3	6.29E-05
00:04.3	0.00187364	00:04.3	6.39E-05
00:04.3	0.00199859	00:04.3	6.45E-05
00:04.3	0.0021198	00:04.3	6.49E-05
00:04.3	0.00223717	00:04.3	6.51E-05
00:04.3	0.00235067	00:04.3	6.52E-05
00:04.3	0.00246023	00:04.3	6.52E-05
00:04.3	0.00256568	00:04.3	6.51E-05
00:04.3	0.00266681	00:04.3	6.48E-05
00:04.3	0.00276345	00:04.3	6.42E-05
00:04.3	0.00285551	00:04.3	6.34E-05
00:04.3	0.00294285	00:04.3	6.23E-05
00:04.3	0.00302531	00:04.3	6.08E-05
00:04.3	0.00310279	00:04.3	5.91E-05
00:04.3	0.00317524	00:04.3	5.69E-05
00:04.3	0.00324258	00:04.3	5.44E-05
00:04.3	0.00330469	00:04.3	5.16E-05
00:04.3	0.00336144	00:04.3	4.85E-05
00:04.3	0.00341277	00:04.3	4.52E-05
00:04.3	0.00345864	00:04.3	4.15E-05
00:04.3	0.003499	00:04.3	3.76E-05
00:04.3	0.00353386	00:04.3	3.33E-05
00:04.3	0.00356327	00:04.3	2.87E-05
00:04.4	0.00358725	00:04.4	2.37E-05
00:04.4	0.00360579	00:04.4	1.84E-05
00:04.4	0.00361891	00:04.4	1.26E-05
00:04.4	0.00362664	00:04.4	6.50E-06
00:04.4	0.00362897	00:04.4	-2.12E-08
00:04.4	0.0036259	00:04.4	-6.95E-06
00:04.4	0.00361749	00:04.4	-1.43E-05
00:04.4	0.00360382	00:04.4	-2.20E-05
00:04.4	0.00358492	00:04.4	-3.01E-05
00:04.4	0.00356081	00:04.4	-3.86E-05
00:04.4	0.00353148	00:04.4	-4.73E-05
00:04.4	0.0034969	00:04.4	-5.62E-05
00:04.4	0.00345696	00:04.4	-6.52E-05
00:04.4	0.00341157	00:04.4	-7.42E-05
