 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:00.6	0.00621958	00:00.6	0.00436481
00:00.6	0.00617372	00:00.6	0.00435361
00:00.6	0.00612757	00:00.6	0.00434228
00:00.6	0.00608104	00:00.6	0.00433089
00:00.6	0.00603411	00:00.6	0.00431952
00:00.6	0.0059868	00:00.6	0.00430819
00:00.6	0.00593914	00:00.6	0.00429688
00:00.6	0.00589112	00:00.6	0.00428559
00:00.6	0.00584282	00:00.6	0.00427432
00:00.6	0.0057943	00:00.6	0.00426307
00:00.6	0.00574565	00:00.6	0.00425182
00:00.6	0.00569695	00:00.6	0.00424057
00:00.6	0.00564826	00:00.6	0.00422932
00:00.6	0.00559966	00:00.6	0.00421806
00:00.6	0.0055512	00:00.6	0.0042068
00:00.6	0.00550296	00:00.6	0.00419552
00:00.6	0.00545499	00:00.6	0.00418422
00:00.6	0.00540735	00:00.6	0.00417291
00:00.6	0.00536009	00:00.6	0.00416158
00:00.6	0.00531327	00:00.6	0.00415022
00:00.6	0.0052669	00:00.6	0.00413883
00:00.6	0.00522095	00:00.6	0.00412744
00:00.6	0.00517533	00:00.6	0.00411613
00:00.6	0.00513	00:00.6	0.00410503
00:00.6	0.005085	00:00.6	0.00409422
00:00.6	0.00504037	00:00.6	0.00408369
00:00.6	0.00499609	00:00.6	0.00407339
00:00.6	0.00495215	00:00.6	0.00406324
00:00.6	0.0049086	00:00.6	0.00405313
00:00.6	0.00486548	00:00.6	0.00404294
00:00.6	0.00482286	00:00.6	0.0040326
00:00.6	0.00478078	00:00.6	0.004022
00:00.6	0.00473929	00:00.6	0.00401107
00:00.6	0.00469842	00:00.6	0.00399972
00:00.6	0.00465814	00:00.6	0.00398792
00:00.6	0.00461842	00:00.6	0.00397567
00:00.6	0.00457929	00:00.6	0.00396296
00:00.6	0.00454078	00:00.6	0.00394976
00:00.6	0.00450285	00:00.6	0.00393603
00:00.6	0.00446547	00:00.6	0.00392179
00:00.6	0.00442869	00:00.6	0.00390707
00:00.6	0.00439253	00:00.6	0.00389192
00:00.6	0.00435704	00:00.6	0.00387646
00:00.6	0.00432227	00:00.6	0.0038608
00:00.6	0.00428823	00:00.6	0.00384505
00:00.6	0.00425497	00:00.6	0.0038293
00:00.6	0.00422251	00:00.6	0.00381358
00:00.6	0.00419091	00:00.6	0.00379789
00:00.6	0.00416023	00:00.6	0.00378224
00:00.6	0.00413046	00:00.6	0.00376665
00:00.6	0.00410151	00:00.6	0.00375121
00:00.6	0.00407327	00:00.6	0.00373597
00:00.6	0.00404566	00:00.6	0.00372096
00:00.6	0.00401855	00:00.6	0.00370616
00:00.6	0.00399182	00:00.6	0.00369158
00:00.6	0.00396542	00:00.6	0.00367719
00:00.6	0.00393935	00:00.6	0.00366301
00:00.6	0.00391357	00:00.6	0.00364901
00:00.6	0.00388799	00:00.6	0.00363518
00:00.6	0.00386259	00:00.6	0.00362151
00:00.6	0.00383739	00:00.6	0.00360792
00:00.6	0.00381246	00:00.6	0.00359433
00:00.6	0.00378785	00:00.6	0.00358072
00:00.6	0.00376361	00:00.6	0.00356711
00:00.6	0.00373979	00:00.6	0.00355352
00:00.6	0.00371643	00:00.6	0.00354004
00:00.6	0.00369357	00:00.6	0.00352681
00:00.6	0.00367126	00:00.6	0.00351391
00:00.6	0.00364952	00:00.6	0.00350134
00:00.6	0.00362836	00:00.6	0.00348909
00:00.6	0.00360774	00:00.6	0.00347711
00:00.6	0.00358762	00:00.6	0.00346531
00:00.6	0.003568	00:00.6	0.00345361
00:00.6	0.00354882	00:00.6	0.00344199
00:00.6	0.00353007	00:00.6	0.00343044
00:00.6	0.00351174	00:00.6	0.00341895
00:00.6	0.00349389	00:00.6	0.00340754
00:00.6	0.00347653	00:00.6	0.00339629
00:00.6	0.00345969	00:00.6	0.00338533
00:00.6	0.0034434	00:00.6	0.00337474
00:00.6	0.00342769	00:00.6	0.0033645
00:00.6	0.00341255	00:00.6	0.00335459
00:00.6	0.00339793	00:00.6	0.00334501
00:00.6	0.00338378	00:00.6	0.00333579
00:00.6	0.0033701	00:00.6	0.00332695
00:00.6	0.00335689	00:00.6	0.0033184
00:00.6	0.00334408	00:00.6	0.00331006
00:00.6	0.00333155	00:00.6	0.00330187
00:00.7	0.00331925	00:00.7	0.00329382
00:00.7	0.00330717	00:00.7	0.00328587
00:00.7	0.00329526	00:00.7	0.00327801
00:00.7	0.0032835	00:00.7	0.00327022
00:00.7	0.0032719	00:00.7	0.00326249
00:00.7	0.0032605	00:00.7	0.00325478
00:00.7	0.00324934	00:00.7	0.0032471
00:00.7	0.00323844	00:00.7	0.00323942
00:00.7	0.00322783	00:00.7	0.00323172
00:00.7	0.00321755	00:00.7	0.00322399
00:00.7	0.0032076	00:00.7	0.00321622
00:00.7	0.00319803	00:00.7	0.0032084
00:00.7	0.00318883	00:00.7	0.0032005
00:00.7	0.00318003	00:00.7	0.00319255
00:00.7	0.00317165	00:00.7	0.00318459
00:00.7	0.00316369	00:00.7	0.00317669
00:00.7	0.00315616	00:00.7	0.00316884
00:00.7	0.00314907	00:00.7	0.00316104
00:00.7	0.00314243	00:00.7	0.00315337
00:00.7	0.00313624	00:00.7	0.00314594
00:00.7	0.00313052	00:00.7	0.0031388
00:00.7	0.00312535	00:00.7	0.00313196
00:00.7	0.00312078	00:00.7	0.00312545
00:00.7	0.00311685	00:00.7	0.00311928
00:00.7	0.00311361	00:00.7	0.00311345
00:00.7	0.0031111	00:00.7	0.00310791
00:00.7	0.00310933	00:00.7	0.0031027
00:00.7	0.00310827	00:00.7	0.00309783
00:00.7	0.00310797	00:00.7	0.00309327
00:00.7	0.00310845	00:00.7	0.003089
00:00.7	0.00310968	00:00.7	0.00308503
00:00.7	0.00311154	00:00.7	0.00308136
00:00.7	0.00311391	00:00.7	0.00307787
00:00.7	0.00311665	00:00.7	0.00307446
00:00.7	0.00311968	00:00.7	0.00307107
00:00.7	0.00312295	00:00.7	0.00306764
00:00.7	0.00312644	00:00.7	0.00306414
00:00.7	0.00313012	00:00.7	0.00306055
00:00.7	0.00313399	00:00.7	0.00305682
00:00.7	0.00313804	00:00.7	0.00305292
00:00.7	0.00314233	00:00.7	0.00304883
00:00.7	0.00314688	00:00.7	0.00304454
00:00.7	0.00315173	00:00.7	0.0030401
00:00.7	0.00315692	00:00.7	0.00303554
00:00.7	0.00316255	00:00.7	0.00303085
00:00.7	0.00316865	00:00.7	0.00302602
00:00.7	0.00317512	00:00.7	0.0030211
00:00.7	0.00318184	00:00.7	0.00301608
00:00.7	0.00318874	00:00.7	0.0030109
00:00.7	0.00319579	00:00.7	0.00300544
00:00.7	0.00320294	00:00.7	0.00299969
00:00.7	0.00321016	00:00.7	0.00299369
00:00.7	0.00321744	00:00.7	0.00298749
00:00.7	0.0032248	00:00.7	0.00298108
00:00.7	0.00323227	00:00.7	0.00297443
00:00.7	0.00323986	00:00.7	0.00296751
00:00.7	0.0032476	00:00.7	0.00296029
00:00.7	0.00325549	00:00.7	0.00295267
00:00.7	0.00326351	00:00.7	0.00294456
00:00.7	0.0032716	00:00.7	0.00293594
00:00.7	0.00327973	00:00.7	0.0029268
00:00.7	0.00328783	00:00.7	0.00291714
00:00.7	0.00329586	00:00.7	0.00290696
00:00.7	0.00330376	00:00.7	0.00289625
00:00.7	0.0033114	00:00.7	0.00288498
00:00.7	0.0033187	00:00.7	0.00287311
00:00.7	0.00332559	00:00.7	0.00286055
00:00.7	0.00333205	00:00.7	0.00284732
00:00.7	0.00333808	00:00.7	0.00283341
00:00.7	0.00334374	00:00.7	0.00281885
00:00.7	0.00334915	00:00.7	0.00280365
00:00.7	0.00335439	00:00.7	0.00278783
00:00.7	0.00335952	00:00.7	0.00277142
00:00.7	0.00336463	00:00.7	0.00275442
00:00.7	0.00336976	00:00.7	0.00273688
00:00.7	0.00337488	00:00.7	0.00271889
00:00.7	0.00337994	00:00.7	0.00270053
00:00.7	0.00338497	00:00.7	0.00268183
00:00.7	0.00338996	00:00.7	0.0026628
00:00.7	0.00339488	00:00.7	0.00264345
00:00.7	0.00339966	00:00.7	0.00262378
00:00.7	0.00340426	00:00.7	0.00260381
00:00.7	0.00340861	00:00.7	0.00258354
00:00.7	0.00341267	00:00.7	0.00256299
00:00.7	0.00341638	00:00.7	0.00254216
00:00.7	0.00341973	00:00.7	0.00252105
00:00.7	0.00342272	00:00.7	0.00249959
00:00.7	0.0034254	00:00.7	0.00247774
00:00.7	0.00342773	00:00.7	0.00245549
00:00.7	0.00342965	00:00.7	0.00243284
00:00.7	0.00343114	00:00.7	0.00240974
00:00.7	0.00343214	00:00.7	0.00238606
00:00.7	0.00343264	00:00.7	0.00236176
00:00.7	0.00343267	00:00.7	0.00233686
00:00.7	0.00343226	00:00.7	0.00231141
00:00.7	0.00343138	00:00.7	0.00228545
00:00.7	0.00343001	00:00.7	0.002259
00:00.7	0.00342809	00:00.7	0.00223205
00:00.7	0.0034256	00:00.7	0.00220456
00:00.7	0.00342249	00:00.7	0.00217654
00:00.8	0.00341875	00:00.8	0.00214796
00:00.8	0.00341434	00:00.8	0.00211871
00:00.8	0.00340924	00:00.8	0.0020887
00:00.8	0.00340342	00:00.8	0.00205792
00:00.8	0.00339686	00:00.8	0.00202639
00:00.8	0.00338956	00:00.8	0.00199413
00:00.8	0.00338146	00:00.8	0.00196113
00:00.8	0.00337248	00:00.8	0.00192739
00:00.8	0.00336258	00:00.8	0.00189291
00:00.8	0.00335181	00:00.8	0.00185765
00:00.8	0.00334022	00:00.8	0.00182159
00:00.8	0.00332783	00:00.8	0.00178473
00:00.8	0.00331465	00:00.8	0.00174714
00:00.8	0.00330067	00:00.8	0.00170885
00:00.8	0.00328587	00:00.8	0.0016699
00:00.8	0.00327015	00:00.8	0.00163038
00:00.8	0.00325338	00:00.8	0.00159039
00:00.8	0.00323551	00:00.8	0.00155003
00:00.8	0.00321652	00:00.8	0.0015094
00:00.8	0.00319646	00:00.8	0.00146859
00:00.8	0.00317534	00:00.8	0.00142769
00:00.8	0.00315322	00:00.8	0.00138676
00:00.8	0.0031301	00:00.8	0.00134582
00:00.8	0.00310604	00:00.8	0.00130486
00:00.8	0.00308108	00:00.8	0.00126385
00:00.8	0.00305533	00:00.8	0.00122273
00:00.8	0.00302885	00:00.8	0.00118152
00:00.8	0.00300163	00:00.8	0.00114029
00:00.8	0.00297363	00:00.8	0.0010991
00:00.8	0.00294482	00:00.8	0.00105798
00:00.8	0.00291519	00:00.8	0.00101695
00:00.8	0.0028847	00:00.8	0.000976059
00:00.8	0.00285337	00:00.8	0.000935321
00:00.8	0.00282125	00:00.8	0.000894735
00:00.8	0.00278837	00:00.8	0.000854301
00:00.8	0.00275469	00:00.8	0.000814019
00:00.8	0.00272021	00:00.8	0.000773891
00:00.8	0.00268495	00:00.8	0.000733942
00:00.8	0.00264898	00:00.8	0.000694246
00:00.8	0.00261234	00:00.8	0.000654869
00:00.8	0.00257509	00:00.8	0.000615832
00:00.8	0.00253728	00:00.8	0.000577151
00:00.8	0.00249897	00:00.8	0.000538892
00:00.8	0.0024602	00:00.8	0.000501114
00:00.8	0.00242102	00:00.8	0.000463806
00:00.8	0.00238146	00:00.8	0.000426888
00:00.8	0.00234148	00:00.8	0.000390285
00:00.8	0.00230098	00:00.8	0.000353977
00:00.8	0.00225993	00:00.8	0.000317965
00:00.8	0.00221826	00:00.8	0.000282278
00:00.8	0.00217591	00:00.8	0.000246987
00:00.8	0.00213288	00:00.8	0.000212161
00:00.8	0.00208922	00:00.8	0.000177795
00:00.8	0.00204499	00:00.8	0.000143839
00:00.8	0.00200023	00:00.8	0.000110269
00:00.8	0.00195503	00:00.8	7.71E-05
00:00.8	0.0019095	00:00.8	4.42E-05
00:00.8	0.00186375	00:00.8	1.16E-05
00:00.8	0.00181785	00:00.8	-2.07E-05
00:00.8	0.00177186	00:00.8	-5.27E-05
00:00.8	0.00172584	00:00.8	-8.45E-05
00:00.8	0.00167984	00:00.8	-0.000115968
00:00.8	0.00163385	00:00.8	-0.000147169
00:00.8	0.00158784	00:00.8	-0.000177981
00:00.8	0.00154177	00:00.8	-0.000208305
00:00.8	0.00149564	00:00.8	-0.000238044
00:00.8	0.00144942	00:00.8	-0.000267133
00:00.8	0.00140309	00:00.8	-0.000295581
00:00.8	0.00135662	00:00.8	-0.000323441
00:00.8	0.00130995	00:00.8	-0.00035074
00:00.8	0.00126309	00:00.8	-0.00037748
00:00.8	0.00121607	00:00.8	-0.000403642
00:00.8	0.00116891	00:00.8	-0.000429136
00:00.8	0.00112165	00:00.8	-0.000453835
00:00.8	0.00107435	00:00.8	-0.000477687
00:00.8	0.0010271	00:00.8	-0.000500764
00:00.8	0.000979955	00:00.8	-0.000523176
00:00.8	0.000932938	00:00.8	-0.000545028
00:00.8	0.000886037	00:00.8	-0.000566419
00:00.8	0.000839223	00:00.8	-0.000587418
00:00.8	0.000792422	00:00.8	-0.000608019
00:00.8	0.00074557	00:00.8	-0.00062815
00:00.8	0.000698653	00:00.8	-0.00064774
00:00.8	0.000651659	00:00.8	-0.000666772
00:00.8	0.00060456	00:00.8	-0.00068523
00:00.8	0.000557374	00:00.8	-0.000703053
00:00.8	0.00051019	00:00.8	-0.00072016
00:00.8	0.000463118	00:00.8	-0.000736502
00:00.8	0.000416261	00:00.8	-0.00075208
00:00.8	0.000369717	00:00.8	-0.000766893
00:00.8	0.000323555	00:00.8	-0.0007809
00:00.8	0.000277795	00:00.8	-0.000794035
00:00.8	0.000232434	00:00.8	-0.000806244
00:00.8	0.000187446	00:00.8	-0.000817474
00:00.8	0.000142761	00:00.8	-0.000827678
00:00.8	9.83E-05	00:00.8	-0.000836816
00:00.8	5.40E-05	00:00.8	-0.000844873
00:00.8	9.70E-06	00:00.8	-0.000851887
00:00.8	-3.46E-05	00:00.8	-0.000857892
00:00.8	-7.89E-05	00:00.8	-0.000862902
00:00.8	-0.00012319	00:00.8	-0.000866976
00:00.9	-0.000167525	00:00.9	-0.000870219
00:00.9	-0.000211898	00:00.9	-0.000872685
00:00.9	-0.000256358	00:00.9	-0.000874356
00:00.9	-0.000300951	00:00.9	-0.000875195
00:00.9	-0.000345713	00:00.9	-0.000875169
00:00.9	-0.000390678	00:00.9	-0.000874249
00:00.9	-0.000435852	00:00.9	-0.000872411
00:00.9	-0.000481168	00:00.9	-0.000869657
00:00.9	-0.000526492	00:00.9	-0.00086604
00:00.9	-0.000571696	00:00.9	-0.000861609
00:00.9	-0.000616706	00:00.9	-0.00085639
00:00.9	-0.000661472	00:00.9	-0.000850433
00:00.9	-0.000705972	00:00.9	-0.000843787
00:00.9	-0.000750205	00:00.9	-0.000836453
00:00.9	-0.000794145	00:00.9	-0.000828412
00:00.9	-0.000837767	00:00.9	-0.000819647
00:00.9	-0.000881093	00:00.9	-0.000810148
00:00.9	-0.000924165	00:00.9	-0.000799903
00:00.9	-0.000966997	00:00.9	-0.000788907
00:00.9	-0.00100955	00:00.9	-0.000777156
00:00.9	-0.0010518	00:00.9	-0.000764651
00:00.9	-0.00109374	00:00.9	-0.000751416
00:00.9	-0.0011353	00:00.9	-0.000737524
00:00.9	-0.00117636	00:00.9	-0.000723046
00:00.9	-0.00121681	00:00.9	-0.000708001
00:00.9	-0.00125659	00:00.9	-0.000692392
00:00.9	-0.00129565	00:00.9	-0.000676219
00:00.9	-0.001334	00:00.9	-0.000659486
00:00.9	-0.00137166	00:00.9	-0.0006422
00:00.9	-0.00140869	00:00.9	-0.000624371
00:00.9	-0.00144514	00:00.9	-0.000606007
00:00.9	-0.00148109	00:00.9	-0.000587121
00:00.9	-0.00151665	00:00.9	-0.000567727
00:00.9	-0.0015519	00:00.9	-0.00054784
00:00.9	-0.0015868	00:00.9	-0.000527478
00:00.9	-0.00162121	00:00.9	-0.000506635
00:00.9	-0.00165499	00:00.9	-0.000485264
00:00.9	-0.00168801	00:00.9	-0.000463321
00:00.9	-0.00172016	00:00.9	-0.000440817
00:00.9	-0.0017514	00:00.9	-0.000417764
00:00.9	-0.00178177	00:00.9	-0.000394128
00:00.9	-0.00181123	00:00.9	-0.000369907
00:00.9	-0.00183972	00:00.9	-0.00034519
00:00.9	-0.00186718	00:00.9	-0.00032009
00:00.9	-0.00189361	00:00.9	-0.000294667
00:00.9	-0.00191902	00:00.9	-0.000268957
00:00.9	-0.00194347	00:00.9	-0.000242972
00:00.9	-0.00196702	00:00.9	-0.000216682
00:00.9	-0.00198975	00:00.9	-0.000190058
00:00.9	-0.00201174	00:00.9	-0.000163124
00:00.9	-0.00203302	00:00.9	-0.000135928
00:00.9	-0.00205357	00:00.9	-0.00010854
00:00.9	-0.00207329	00:00.9	-8.11E-05
00:00.9	-0.00209206	00:00.9	-5.36E-05
00:00.9	-0.00210978	00:00.9	-2.63E-05
00:00.9	-0.00212636	00:00.9	9.53E-07
00:00.9	-0.00214172	00:00.9	2.80E-05
00:00.9	-0.00215579	00:00.9	5.50E-05
00:00.9	-0.00216859	00:00.9	8.18E-05
00:00.9	-0.00218019	00:00.9	0.000108644
00:00.9	-0.00219064	00:00.9	0.000135536
00:00.9	-0.00219997	00:00.9	0.000162454
00:00.9	-0.00220827	00:00.9	0.00018937
00:00.9	-0.00221561	00:00.9	0.0002163
00:00.9	-0.00222205	00:00.9	0.000243262
00:00.9	-0.0022276	00:00.9	0.00027022
00:00.9	-0.00223235	00:00.9	0.000297141
00:00.9	-0.0022364	00:00.9	0.000324038
00:00.9	-0.0022398	00:00.9	0.000350921
00:00.9	-0.0022426	00:00.9	0.000377751
00:00.9	-0.0022448	00:00.9	0.000404467
00:00.9	-0.00224644	00:00.9	0.000430988
00:00.9	-0.00224753	00:00.9	0.000457189
00:00.9	-0.00224799	00:00.9	0.000482953
00:00.9	-0.00224774	00:00.9	0.000508217
00:00.9	-0.00224668	00:00.9	0.000532942
00:00.9	-0.00224475	00:00.9	0.000557094
00:00.9	-0.00224188	00:00.9	0.000580638
00:00.9	-0.00223801	00:00.9	0.000603544
00:00.9	-0.00223308	00:00.9	0.00062578
00:00.9	-0.00222707	00:00.9	0.00064732
00:00.9	-0.00222001	00:00.9	0.000668136
00:00.9	-0.00221194	00:00.9	0.000688205
00:00.9	-0.00220292	00:00.9	0.000707504
00:00.9	-0.002193	00:00.9	0.000726012
00:00.9	-0.00218224	00:00.9	0.00074371
00:00.9	-0.00217074	00:00.9	0.000760581
00:00.9	-0.00215855	00:00.9	0.000776609
00:00.9	-0.00214563	00:00.9	0.00079178
00:00.9	-0.00213195	00:00.9	0.000806081
00:00.9	-0.00211745	00:00.9	0.000819503
00:00.9	-0.00210214	00:00.9	0.000832036
00:00.9	-0.00208606	00:00.9	0.000843671
00:00.9	-0.00206935	00:00.9	0.000854403
00:00.9	-0.00205216	00:00.9	0.000864227
00:00.9	-0.00203463	00:00.9	0.000873139
00:00.9	-0.00201688	00:00.9	0.000881138
00:00.9	-0.00199904	00:00.9	0.000888222
00:00.9	-0.0019812	00:00.9	0.000894392
00:01.0	-0.00196338	00:01.0	0.000899651
00:01.0	-0.00194554	00:01.0	0.000904
00:01.0	-0.00192762	00:01.0	0.000907468
00:01.0	-0.00190963	00:01.0	0.000910127
00:01.0	-0.0018916	00:01.0	0.000912046
00:01.0	-0.00187356	00:01.0	0.000913246
00:01.0	-0.0018555	00:01.0	0.000913722
00:01.0	-0.00183737	00:01.0	0.000913472
00:01.0	-0.00181906	00:01.0	0.000912519
00:01.0	-0.00180051	00:01.0	0.000910929
00:01.0	-0.00178173	00:01.0	0.000908768
00:01.0	-0.0017627	00:01.0	0.00090605
00:01.0	-0.00174337	00:01.0	0.000902767
00:01.0	-0.0017237	00:01.0	0.000898911
00:01.0	-0.00170367	00:01.0	0.000894477
00:01.0	-0.00168325	00:01.0	0.000889461
00:01.0	-0.0016624	00:01.0	0.00088386
00:01.0	-0.00164114	00:01.0	0.000877672
00:01.0	-0.00161951	00:01.0	0.000870896
00:01.0	-0.00159758	00:01.0	0.000863532
00:01.0	-0.00157546	00:01.0	0.000855583
00:01.0	-0.00155324	00:01.0	0.000847052
00:01.0	-0.001531	00:01.0	0.000837941
00:01.0	-0.00150871	00:01.0	0.000828232
00:01.0	-0.00148635	00:01.0	0.000817865
00:01.0	-0.00146391	00:01.0	0.000806781
00:01.0	-0.00144142	00:01.0	0.000794977
00:01.0	-0.00141894	00:01.0	0.000782473
00:01.0	-0.00139648	00:01.0	0.000769312
00:01.0	-0.00137409	00:01.0	0.000755582
00:01.0	-0.00135189	00:01.0	0.000741369
00:01.0	-0.00132993	00:01.0	0.000726705
00:01.0	-0.00130821	00:01.0	0.000711601
00:01.0	-0.00128676	00:01.0	0.000696067
00:01.0	-0.00126561	00:01.0	0.000680114
00:01.0	-0.00124474	00:01.0	0.000663753
00:01.0	-0.0012241	00:01.0	0.000646996
00:01.0	-0.00120366	00:01.0	0.000629856
00:01.0	-0.00118336	00:01.0	0.000612345
00:01.0	-0.00116311	00:01.0	0.000594475
00:01.0	-0.0011428	00:01.0	0.000576261
00:01.0	-0.0011224	00:01.0	0.000557739
00:01.0	-0.0011019	00:01.0	0.000538991
00:01.0	-0.00108129	00:01.0	0.000520093
00:01.0	-0.00106059	00:01.0	0.000501072
00:01.0	-0.00103988	00:01.0	0.00048193
00:01.0	-0.0010193	00:01.0	0.00046267
00:01.0	-0.000998937	00:01.0	0.000443296
00:01.0	-0.000978886	00:01.0	0.000423812
00:01.0	-0.000959282	00:01.0	0.000404221
00:01.0	-0.000940247	00:01.0	0.000384528
00:01.0	-0.000921829	00:01.0	0.000364739
00:01.0	-0.000904025	00:01.0	0.000344881
00:01.0	-0.000886855	00:01.0	0.000325027
00:01.0	-0.000870338	00:01.0	0.000305247
00:01.0	-0.000854445	00:01.0	0.000285559
00:01.0	-0.000839147	00:01.0	0.000265957
00:01.0	-0.000824466	00:01.0	0.000246436
00:01.0	-0.000810395	00:01.0	0.000226968
00:01.0	-0.000796838	00:01.0	0.000207481
00:01.0	-0.00078368	00:01.0	0.00018791
00:01.0	-0.00077086	00:01.0	0.000168238
00:01.0	-0.000758345	00:01.0	0.000148476
00:01.0	-0.000746128	00:01.0	0.000128632
00:01.0	-0.000734269	00:01.0	0.000108739
00:01.0	-0.000722874	00:01.0	8.89E-05
00:01.0	-0.000712016	00:01.0	6.91E-05
00:01.0	-0.000701765	00:01.0	4.95E-05
00:01.0	-0.000692206	00:01.0	3.00E-05
00:01.0	-0.000683374	00:01.0	1.05E-05
00:01.0	-0.000675231	00:01.0	-8.74E-06
00:01.0	-0.000667717	00:01.0	-2.79E-05
00:01.0	-0.000660774	00:01.0	-4.70E-05
00:01.0	-0.000654349	00:01.0	-6.59E-05
00:01.0	-0.000648392	00:01.0	-8.47E-05
00:01.0	-0.000642855	00:01.0	-0.000103471
00:01.0	-0.000637692	00:01.0	-0.000122084
00:01.0	-0.00063286	00:01.0	-0.000140586
00:01.0	-0.000628344	00:01.0	-0.000158978
00:01.0	-0.000624173	00:01.0	-0.000177259
00:01.0	-0.000620375	00:01.0	-0.000195429
00:01.0	-0.000616954	00:01.0	-0.000213487
00:01.0	-0.000613957	00:01.0	-0.000231433
00:01.0	-0.000611475	00:01.0	-0.000249267
00:01.0	-0.000609547	00:01.0	-0.000266986
00:01.0	-0.000608138	00:01.0	-0.00028459
00:01.0	-0.000607191	00:01.0	-0.000302079
00:01.0	-0.000606653	00:01.0	-0.00031945
00:01.0	-0.000606474	00:01.0	-0.000336703
00:01.0	-0.000606607	00:01.0	-0.000353837
00:01.0	-0.000607006	00:01.0	-0.000370849
00:01.0	-0.00060763	00:01.0	-0.00038774
00:01.0	-0.000608439	00:01.0	-0.000404506
00:01.0	-0.00060942	00:01.0	-0.000421148
00:01.0	-0.000610604	00:01.0	-0.000437663
00:01.0	-0.000612047	00:01.0	-0.00045405
00:01.0	-0.000613797	00:01.0	-0.000470307
00:01.0	-0.000615901	00:01.0	-0.000486433
00:01.0	-0.000618426	00:01.0	-0.000502427
00:01.0	-0.000621476	00:01.0	-0.000518288
00:01.1	-0.000625175	00:01.1	-0.000534012
00:01.1	-0.000629634	00:01.1	-0.000549601
00:01.1	-0.000634933	00:01.1	-0.000565051
00:01.1	-0.000641076	00:01.1	-0.000580361
00:01.1	-0.000647995	00:01.1	-0.000595555
00:01.1	-0.000655624	00:01.1	-0.000610697
00:01.1	-0.000663947	00:01.1	-0.000625849
00:01.1	-0.000672945	00:01.1	-0.000641023
00:01.1	-0.000682556	00:01.1	-0.000656205
00:01.1	-0.000692693	00:01.1	-0.000671383
00:01.1	-0.000703276	00:01.1	-0.000686544
00:01.1	-0.000714228	00:01.1	-0.000701677
00:01.1	-0.0007255	00:01.1	-0.000716747
00:01.1	-0.000737112	00:01.1	-0.000731675
00:01.1	-0.000749131	00:01.1	-0.000746387
00:01.1	-0.000761568	00:01.1	-0.000760862
00:01.1	-0.00077439	00:01.1	-0.000775102
00:01.1	-0.000787585	00:01.1	-0.000789108
00:01.1	-0.000801143	00:01.1	-0.000802883
00:01.1	-0.000815004	00:01.1	-0.00081643
00:01.1	-0.00082909	00:01.1	-0.000829751
00:01.1	-0.000843328	00:01.1	-0.000842848
00:01.1	-0.000857646	00:01.1	-0.000855725
00:01.1	-0.000871979	00:01.1	-0.000868383
00:01.1	-0.000886241	00:01.1	-0.000880825
00:01.1	-0.000900305	00:01.1	-0.000893055
00:01.1	-0.000914055	00:01.1	-0.000905051
00:01.1	-0.000927426	00:01.1	-0.000916749
00:01.1	-0.000940384	00:01.1	-0.000928089
00:01.1	-0.000952894	00:01.1	-0.000939062
00:01.1	-0.000964928	00:01.1	-0.000949682
00:01.1	-0.000976459	00:01.1	-0.000959964
00:01.1	-0.000987463	00:01.1	-0.000969922
00:01.1	-0.000997919	00:01.1	-0.000979571
00:01.1	-0.00100783	00:01.1	-0.000988924
00:01.1	-0.00101725	00:01.1	-0.000997995
00:01.1	-0.00102625	00:01.1	-0.0010068
00:01.1	-0.00103489	00:01.1	-0.00101534
00:01.1	-0.00104323	00:01.1	-0.00102364
00:01.1	-0.00105125	00:01.1	-0.0010317
00:01.1	-0.00105892	00:01.1	-0.00103955
00:01.1	-0.00106622	00:01.1	-0.00104719
00:01.1	-0.00107313	00:01.1	-0.00105462
00:01.1	-0.00107962	00:01.1	-0.00106187
00:01.1	-0.00108567	00:01.1	-0.00106895
00:01.1	-0.00109128	00:01.1	-0.00107585
00:01.1	-0.00109643	00:01.1	-0.0010826
00:01.1	-0.00110112	00:01.1	-0.0010892
00:01.1	-0.00110544	00:01.1	-0.00109564
00:01.1	-0.00110951	00:01.1	-0.00110185
00:01.1	-0.00111341	00:01.1	-0.00110779
00:01.1	-0.00111714	00:01.1	-0.00111346
00:01.1	-0.00112079	00:01.1	-0.00111886
00:01.1	-0.00112444	00:01.1	-0.00112402
00:01.1	-0.00112816	00:01.1	-0.00112896
00:01.1	-0.00113193	00:01.1	-0.0011337
00:01.1	-0.00113571	00:01.1	-0.00113825
00:01.1	-0.00113945	00:01.1	-0.00114266
00:01.1	-0.00114313	00:01.1	-0.001147
00:01.1	-0.00114673	00:01.1	-0.00115136
00:01.1	-0.00115029	00:01.1	-0.00115574
00:01.1	-0.00115386	00:01.1	-0.00116007
00:01.1	-0.0011574	00:01.1	-0.0011643
00:01.1	-0.00116092	00:01.1	-0.00116841
00:01.1	-0.00116446	00:01.1	-0.00117242
00:01.1	-0.00116814	00:01.1	-0.00117633
00:01.1	-0.00117199	00:01.1	-0.00118017
00:01.1	-0.001176	00:01.1	-0.00118392
00:01.1	-0.00118011	00:01.1	-0.00118755
00:01.1	-0.00118428	00:01.1	-0.00119107
00:01.1	-0.00118847	00:01.1	-0.00119454
00:01.1	-0.00119265	00:01.1	-0.00119798
00:01.1	-0.00119677	00:01.1	-0.00120132
