 - R	Amplitude (V) - R	 - IR	Amplitude (V) - IR
00:07.7	0.00305058	00:07.7	-0.000129828
00:07.7	0.00299255	00:07.7	-0.000139658
00:07.7	0.00293378	00:07.7	-0.000149343
00:07.7	0.00287409	00:07.7	-0.000158887
00:07.7	0.00281327	00:07.7	-0.00016829
00:07.7	0.00275107	00:07.7	-0.000177553
00:07.7	0.00268729	00:07.7	-0.000186675
00:07.7	0.00262174	00:07.7	-0.000195655
00:07.7	0.00255435	00:07.7	-0.000204491
00:07.7	0.00248511	00:07.7	-0.000213184
00:07.7	0.00241413	00:07.7	-0.000221736
00:07.7	0.0023416	00:07.7	-0.000230148
00:07.7	0.00226778	00:07.7	-0.00023842
00:07.7	0.00219297	00:07.7	-0.000246554
00:07.7	0.00211745	00:07.7	-0.00025455
00:07.7	0.00204149	00:07.7	-0.000262413
00:07.7	0.00196529	00:07.7	-0.000270147
00:07.7	0.00188892	00:07.7	-0.000277758
00:07.7	0.00181237	00:07.7	-0.000285251
00:07.7	0.00173555	00:07.7	-0.000292628
00:07.7	0.00165826	00:07.7	-0.000299888
00:07.7	0.00158028	00:07.7	-0.000307031
00:07.7	0.00150141	00:07.7	-0.000314059
00:07.7	0.00142143	00:07.7	-0.00032097
00:07.7	0.00134024	00:07.7	-0.000327763
00:07.7	0.00125777	00:07.7	-0.000334434
00:07.7	0.0011741	00:07.7	-0.00034098
00:07.7	0.00108937	00:07.7	-0.000347396
00:07.7	0.00100381	00:07.7	-0.000353683
00:07.7	0.000917721	00:07.7	-0.000359836
00:07.7	0.000831424	00:07.7	-0.000365852
00:07.7	0.000745223	00:07.7	-0.000371725
00:07.7	0.000659373	00:07.7	-0.000377447
00:07.7	0.00057405	00:07.7	-0.000383012
00:07.7	0.000489326	00:07.7	-0.000388413
00:07.7	0.00040517	00:07.7	-0.000393648
00:07.7	0.00032146	00:07.7	-0.000398713
00:07.7	0.000238015	00:07.7	-0.000403604
00:07.7	0.000154629	00:07.7	-0.00040832
00:07.7	7.11E-05	00:07.7	-0.000412862
00:07.7	-1.27E-05	00:07.7	-0.000417228
00:07.7	-9.69E-05	00:07.7	-0.000421419
00:07.7	-0.000181555	00:07.7	-0.000425436
00:07.7	-0.000266467	00:07.7	-0.000429283
00:07.7	-0.000351499	00:07.7	-0.000432961
00:07.7	-0.000436393	00:07.7	-0.000436474
00:07.7	-0.000520842	00:07.7	-0.000439826
00:07.7	-0.000604525	00:07.7	-0.000443024
00:07.7	-0.000687145	00:07.7	-0.000446077
00:07.7	-0.000768466	00:07.7	-0.000448994
00:07.7	-0.000848342	00:07.7	-0.000451787
00:07.7	-0.000926728	00:07.7	-0.000454467
00:07.7	-0.00100368	00:07.7	-0.000457045
00:07.7	-0.00107934	00:07.7	-0.00045953
00:07.7	-0.0011539	00:07.7	-0.000461933
00:07.7	-0.00122756	00:07.7	-0.000464264
00:07.7	-0.00130052	00:07.7	-0.000466531
00:07.7	-0.00137292	00:07.7	-0.000468739
00:07.7	-0.00144482	00:07.7	-0.000470894
00:07.7	-0.00151618	00:07.7	-0.000473001
00:07.7	-0.00158689	00:07.7	-0.00047507
00:07.7	-0.00165673	00:07.7	-0.000477108
00:07.7	-0.00172543	00:07.7	-0.000479128
00:07.7	-0.00179269	00:07.7	-0.000481138
00:07.7	-0.0018582	00:07.7	-0.000483147
00:07.7	-0.00192171	00:07.7	-0.000485157
00:07.7	-0.00198305	00:07.7	-0.000487175
00:07.7	-0.00204213	00:07.7	-0.000489203
00:07.7	-0.002099	00:07.7	-0.000491242
00:07.7	-0.00215378	00:07.7	-0.000493291
00:07.7	-0.0022067	00:07.7	-0.000495351
00:07.7	-0.00225799	00:07.7	-0.000497421
00:07.7	-0.00230792	00:07.7	-0.000499503
00:07.7	-0.00235673	00:07.7	-0.000501598
00:07.7	-0.00240458	00:07.7	-0.000503705
00:07.7	-0.00245155	00:07.7	-0.000505822
00:07.7	-0.00249764	00:07.7	-0.000507949
00:07.7	-0.00254275	00:07.7	-0.000510087
00:07.7	-0.00258669	00:07.7	-0.00051224
00:07.7	-0.00262925	00:07.7	-0.000514411
00:07.7	-0.00267017	00:07.7	-0.000516609
00:07.7	-0.00270921	00:07.7	-0.00051884
00:07.7	-0.0027462	00:07.7	-0.000521114
00:07.7	-0.00278102	00:07.7	-0.000523443
00:07.7	-0.00281369	00:07.7	-0.000525839
00:07.7	-0.00284431	00:07.7	-0.000528319
00:07.7	-0.00287307	00:07.7	-0.000530902
00:07.7	-0.00290023	00:07.7	-0.000533607
00:07.7	-0.00292608	00:07.7	-0.000536452
00:07.7	-0.0029509	00:07.7	-0.000539457
00:07.7	-0.00297492	00:07.7	-0.000542638
00:07.7	-0.00299832	00:07.7	-0.000546006
00:07.7	-0.00302115	00:07.7	-0.000549572
00:07.7	-0.0030434	00:07.7	-0.00055334
00:07.7	-0.00306494	00:07.7	-0.000557311
00:07.7	-0.0030856	00:07.7	-0.000561486
00:07.7	-0.00310514	00:07.7	-0.000565863
00:07.8	-0.00312331	00:07.8	-0.000570445
00:07.8	-0.00313991	00:07.8	-0.000575239
00:07.8	-0.00315479	00:07.8	-0.00058025
00:07.8	-0.00316789	00:07.8	-0.000585485
00:07.8	-0.00317926	00:07.8	-0.000590951
00:07.8	-0.00318905	00:07.8	-0.000596654
00:07.8	-0.00319749	00:07.8	-0.000602595
00:07.8	-0.00320486	00:07.8	-0.000608779
00:07.8	-0.00321145	00:07.8	-0.000615207
00:07.8	-0.00321755	00:07.8	-0.000621879
00:07.8	-0.00322337	00:07.8	-0.000628793
00:07.8	-0.00322906	00:07.8	-0.000635943
00:07.8	-0.00323467	00:07.8	-0.000643319
00:07.8	-0.00324016	00:07.8	-0.000650911
00:07.8	-0.00324538	00:07.8	-0.000658703
00:07.8	-0.00325013	00:07.8	-0.000666681
00:07.8	-0.00325417	00:07.8	-0.000674831
00:07.8	-0.00325728	00:07.8	-0.000683137
00:07.8	-0.00325925	00:07.8	-0.000691586
00:07.8	-0.00325998	00:07.8	-0.000700162
00:07.8	-0.00325943	00:07.8	-0.000708855
00:07.8	-0.00325769	00:07.8	-0.000717649
00:07.8	-0.00325496	00:07.8	-0.000726532
00:07.8	-0.00325146	00:07.8	-0.00073549
00:07.8	-0.00324751	00:07.8	-0.000744511
00:07.8	-0.00324338	00:07.8	-0.00075358
00:07.8	-0.00323934	00:07.8	-0.000762687
00:07.8	-0.00323558	00:07.8	-0.000771822
00:07.8	-0.00323221	00:07.8	-0.000780978
00:07.8	-0.00322925	00:07.8	-0.000790148
00:07.8	-0.0032266	00:07.8	-0.000799326
00:07.8	-0.0032241	00:07.8	-0.000808504
00:07.8	-0.00322151	00:07.8	-0.000817671
00:07.8	-0.0032186	00:07.8	-0.000826815
00:07.8	-0.00321511	00:07.8	-0.000835926
00:07.8	-0.00321087	00:07.8	-0.000844992
00:07.8	-0.00320577	00:07.8	-0.000854004
00:07.8	-0.00319983	00:07.8	-0.000862949
00:07.8	-0.00319314	00:07.8	-0.000871819
00:07.8	-0.0031859	00:07.8	-0.000880603
00:07.8	-0.00317837	00:07.8	-0.000889293
00:07.8	-0.00317083	00:07.8	-0.000897883
00:07.8	-0.00316357	00:07.8	-0.000906368
00:07.8	-0.00315682	00:07.8	-0.000914746
00:07.8	-0.00315075	00:07.8	-0.000923008
00:07.8	-0.00314544	00:07.8	-0.000931144
00:07.8	-0.00314085	00:07.8	-0.000939144
00:07.8	-0.00313688	00:07.8	-0.000946995
00:07.8	-0.00313333	00:07.8	-0.00095469
00:07.8	-0.00312997	00:07.8	-0.000962221
00:07.8	-0.00312655	00:07.8	-0.000969584
00:07.8	-0.00312284	00:07.8	-0.000976778
00:07.8	-0.00311869	00:07.8	-0.000983802
00:07.8	-0.00311403	00:07.8	-0.000990659
00:07.8	-0.00310888	00:07.8	-0.000997352
00:07.8	-0.00310338	00:07.8	-0.00100388
00:07.8	-0.00309773	00:07.8	-0.00101025
00:07.8	-0.00309218	00:07.8	-0.00101646
00:07.8	-0.00308701	00:07.8	-0.00102251
00:07.8	-0.00308244	00:07.8	-0.00102839
00:07.8	-0.00307868	00:07.8	-0.00103411
00:07.8	-0.00307583	00:07.8	-0.00103967
00:07.8	-0.00307389	00:07.8	-0.00104507
00:07.8	-0.00307279	00:07.8	-0.00105033
00:07.8	-0.00307235	00:07.8	-0.00105543
00:07.8	-0.00307232	00:07.8	-0.00106039
00:07.8	-0.00307243	00:07.8	-0.00106521
00:07.8	-0.0030724	00:07.8	-0.0010699
00:07.8	-0.00307201	00:07.8	-0.00107445
00:07.8	-0.00307109	00:07.8	-0.00107888
00:07.8	-0.00306959	00:07.8	-0.00108319
00:07.8	-0.00306755	00:07.8	-0.00108738
00:07.8	-0.00306514	00:07.8	-0.00109145
00:07.8	-0.00306255	00:07.8	-0.00109542
00:07.8	-0.00306005	00:07.8	-0.00109931
00:07.8	-0.00305789	00:07.8	-0.00110311
00:07.8	-0.00305629	00:07.8	-0.00110684
00:07.8	-0.0030554	00:07.8	-0.00111051
00:07.8	-0.00305531	00:07.8	-0.00111414
00:07.8	-0.00305597	00:07.8	-0.00111772
00:07.8	-0.00305727	00:07.8	-0.00112127
00:07.8	-0.00305901	00:07.8	-0.00112481
00:07.8	-0.00306093	00:07.8	-0.00112832
00:07.8	-0.00306274	00:07.8	-0.00113184
00:07.8	-0.00306417	00:07.8	-0.00113536
00:07.8	-0.00306501	00:07.8	-0.00113887
00:07.8	-0.00306513	00:07.8	-0.00114239
00:07.8	-0.0030645	00:07.8	-0.0011459
00:07.8	-0.00306319	00:07.8	-0.00114941
00:07.8	-0.00306137	00:07.8	-0.0011529
00:07.8	-0.00305925	00:07.8	-0.00115638
00:07.8	-0.00305709	00:07.8	-0.00115983
00:07.8	-0.00305511	00:07.8	-0.00116326
00:07.8	-0.00305351	00:07.8	-0.00116667
00:07.8	-0.00305242	00:07.8	-0.00117005
00:07.8	-0.00305187	00:07.8	-0.00117339
00:07.8	-0.00305178	00:07.8	-0.00117669
00:07.8	-0.00305201	00:07.8	-0.00117997
00:07.8	-0.00305233	00:07.8	-0.0011832
00:07.9	-0.00305247	00:07.9	-0.0011864
00:07.9	-0.00305215	00:07.9	-0.00118958
00:07.9	-0.00305112	00:07.9	-0.00119274
00:07.9	-0.00304922	00:07.9	-0.00119588
00:07.9	-0.00304634	00:07.9	-0.00119901
00:07.9	-0.00304251	00:07.9	-0.00120214
00:07.9	-0.00303783	00:07.9	-0.00120528
00:07.9	-0.00303252	00:07.9	-0.00120843
00:07.9	-0.00302681	00:07.9	-0.00121159
00:07.9	-0.00302098	00:07.9	-0.00121476
00:07.9	-0.00301529	00:07.9	-0.00121796
00:07.9	-0.00300991	00:07.9	-0.00122119
00:07.9	-0.00300499	00:07.9	-0.00122444
00:07.9	-0.00300053	00:07.9	-0.00122772
00:07.9	-0.00299647	00:07.9	-0.00123103
00:07.9	-0.00299266	00:07.9	-0.00123435
00:07.9	-0.00298888	00:07.9	-0.0012377
00:07.9	-0.00298488	00:07.9	-0.00124105
00:07.9	-0.00298042	00:07.9	-0.00124442
00:07.9	-0.00297529	00:07.9	-0.0012478
00:07.9	-0.00296937	00:07.9	-0.0012512
00:07.9	-0.00296263	00:07.9	-0.0012546
00:07.9	-0.00295516	00:07.9	-0.00125801
00:07.9	-0.00294713	00:07.9	-0.00126141
00:07.9	-0.00293881	00:07.9	-0.00126482
00:07.9	-0.00293048	00:07.9	-0.00126822
00:07.9	-0.00292245	00:07.9	-0.00127161
00:07.9	-0.00291499	00:07.9	-0.001275
00:07.9	-0.0029083	00:07.9	-0.00127838
00:07.9	-0.00290252	00:07.9	-0.00128175
00:07.9	-0.00289764	00:07.9	-0.0012851
00:07.9	-0.00289361	00:07.9	-0.00128845
00:07.9	-0.00289025	00:07.9	-0.00129177
00:07.9	-0.00288737	00:07.9	-0.00129508
00:07.9	-0.00288471	00:07.9	-0.00129836
00:07.9	-0.00288206	00:07.9	-0.00130161
00:07.9	-0.00287926	00:07.9	-0.00130483
00:07.9	-0.00287622	00:07.9	-0.00130801
00:07.9	-0.00287295	00:07.9	-0.00131115
00:07.9	-0.00286956	00:07.9	-0.00131425
00:07.9	-0.00286625	00:07.9	-0.0013173
00:07.9	-0.00286328	00:07.9	-0.0013203
00:07.9	-0.00286094	00:07.9	-0.00132324
00:07.9	-0.00285948	00:07.9	-0.00132613
00:07.9	-0.00285913	00:07.9	-0.00132895
00:07.9	-0.00286003	00:07.9	-0.00133173
00:07.9	-0.00286223	00:07.9	-0.00133445
00:07.9	-0.00286569	00:07.9	-0.00133713
00:07.9	-0.00287025	00:07.9	-0.00133976
00:07.9	-0.0028757	00:07.9	-0.00134234
00:07.9	-0.00288176	00:07.9	-0.00134486
00:07.9	-0.00288817	00:07.9	-0.00134734
00:07.9	-0.00289466	00:07.9	-0.00134977
00:07.9	-0.00290106	00:07.9	-0.00135214
00:07.9	-0.00290728	00:07.9	-0.00135445
00:07.9	-0.00291334	00:07.9	-0.00135671
00:07.9	-0.00291935	00:07.9	-0.00135891
00:07.9	-0.00292551	00:07.9	-0.00136106
00:07.9	-0.00293204	00:07.9	-0.00136314
00:07.9	-0.00293919	00:07.9	-0.00136517
00:07.9	-0.0029472	00:07.9	-0.00136715
00:07.9	-0.00295623	00:07.9	-0.00136906
00:07.9	-0.00296636	00:07.9	-0.00137091
00:07.9	-0.00297761	00:07.9	-0.00137271
00:07.9	-0.00298987	00:07.9	-0.00137445
00:07.9	-0.00300295	00:07.9	-0.00137613
00:07.9	-0.00301659	00:07.9	-0.00137777
00:07.9	-0.0030305	00:07.9	-0.00137937
00:07.9	-0.00304438	00:07.9	-0.00138093
00:07.9	-0.00305799	00:07.9	-0.00138246
00:07.9	-0.00307113	00:07.9	-0.00138397
00:07.9	-0.00308373	00:07.9	-0.00138545
00:07.9	-0.00309579	00:07.9	-0.00138693
00:07.9	-0.00310745	00:07.9	-0.0013884
00:07.9	-0.00311887	00:07.9	-0.00138986
00:07.9	-0.00313027	00:07.9	-0.00139133
00:07.9	-0.00314188	00:07.9	-0.00139279
00:07.9	-0.00315388	00:07.9	-0.00139426
00:07.9	-0.00316639	00:07.9	-0.00139574
00:07.9	-0.00317945	00:07.9	-0.00139722
00:07.9	-0.003193	00:07.9	-0.00139871
00:07.9	-0.00320689	00:07.9	-0.0014002
00:07.9	-0.00322088	00:07.9	-0.00140169
00:07.9	-0.00323468	00:07.9	-0.00140319
00:07.9	-0.00324798	00:07.9	-0.0014047
00:07.9	-0.0032605	00:07.9	-0.00140621
00:07.9	-0.00327199	00:07.9	-0.00140772
00:07.9	-0.00328232	00:07.9	-0.00140924
00:07.9	-0.00329145	00:07.9	-0.00141075
00:07.9	-0.00329944	00:07.9	-0.00141226
00:07.9	-0.00330645	00:07.9	-0.00141377
00:07.9	-0.0033127	00:07.9	-0.00141528
00:07.9	-0.00331844	00:07.9	-0.00141678
00:07.9	-0.00332391	00:07.9	-0.00141828
00:07.9	-0.00332929	00:07.9	-0.00141978
00:07.9	-0.0033347	00:07.9	-0.00142128
00:07.9	-0.00334017	00:07.9	-0.00142278
00:07.9	-0.00334562	00:07.9	-0.00142428
00:07.9	-0.00335089	00:07.9	-0.00142578
00:07.9	-0.00335574	00:07.9	-0.00142727
00:08.0	-0.00335989	00:08.0	-0.00142876
00:08.0	-0.00336305	00:08.0	-0.00143023
00:08.0	-0.00336496	00:08.0	-0.00143168
00:08.0	-0.00336544	00:08.0	-0.00143311
00:08.0	-0.00336437	00:08.0	-0.00143451
00:08.0	-0.00336178	00:08.0	-0.00143586
00:08.0	-0.00335778	00:08.0	-0.00143718
00:08.0	-0.00335255	00:08.0	-0.00143844
00:08.0	-0.00334635	00:08.0	-0.00143964
00:08.0	-0.00333945	00:08.0	-0.00144077
00:08.0	-0.00333207	00:08.0	-0.00144185
00:08.0	-0.00332443	00:08.0	-0.00144285
00:08.0	-0.00331663	00:08.0	-0.00144378
00:08.0	-0.0033087	00:08.0	-0.00144464
00:08.0	-0.00330056	00:08.0	-0.00144542
00:08.0	-0.00329208	00:08.0	-0.00144614
00:08.0	-0.00328301	00:08.0	-0.00144677
00:08.0	-0.00327311	00:08.0	-0.00144731
00:08.0	-0.00326213	00:08.0	-0.00144776
00:08.0	-0.00324987	00:08.0	-0.00144811
00:08.0	-0.0032362	00:08.0	-0.00144835
00:08.0	-0.0032211	00:08.0	-0.00144847
00:08.0	-0.00320463	00:08.0	-0.00144848
00:08.0	-0.00318697	00:08.0	-0.00144837
00:08.0	-0.00316837	00:08.0	-0.00144814
00:08.0	-0.00314912	00:08.0	-0.00144778
00:08.0	-0.00312951	00:08.0	-0.00144731
00:08.0	-0.00310979	00:08.0	-0.00144672
00:08.0	-0.00309016	00:08.0	-0.001446
00:08.0	-0.00307072	00:08.0	-0.00144516
00:08.0	-0.0030515	00:08.0	-0.00144419
00:08.0	-0.00303241	00:08.0	-0.00144309
00:08.0	-0.00301329	00:08.0	-0.00144187
00:08.0	-0.00299393	00:08.0	-0.00144052
00:08.0	-0.00297409	00:08.0	-0.00143904
00:08.0	-0.00295354	00:08.0	-0.00143745
00:08.0	-0.00293212	00:08.0	-0.00143572
00:08.0	-0.00290975	00:08.0	-0.00143387
00:08.0	-0.00288645	00:08.0	-0.00143189
00:08.0	-0.00286236	00:08.0	-0.00142978
00:08.0	-0.00283768	00:08.0	-0.00142754
00:08.0	-0.00281271	00:08.0	-0.00142515
00:08.0	-0.00278775	00:08.0	-0.00142263
00:08.0	-0.00276311	00:08.0	-0.00141996
00:08.0	-0.00273904	00:08.0	-0.00141714
00:08.0	-0.00271572	00:08.0	-0.00141416
00:08.0	-0.00269325	00:08.0	-0.00141102
00:08.0	-0.00267162	00:08.0	-0.00140768
00:08.0	-0.00265073	00:08.0	-0.00140416
00:08.0	-0.00263041	00:08.0	-0.00140042
00:08.0	-0.00261042	00:08.0	-0.00139645
00:08.0	-0.00259052	00:08.0	-0.00139225
00:08.0	-0.00257052	00:08.0	-0.0013878
00:08.0	-0.00255025	00:08.0	-0.00138307
00:08.0	-0.00252966	00:08.0	-0.00137808
00:08.0	-0.00250878	00:08.0	-0.00137279
00:08.0	-0.00248776	00:08.0	-0.00136721
00:08.0	-0.00246682	00:08.0	-0.00136134
00:08.0	-0.00244621	00:08.0	-0.00135517
00:08.0	-0.00242622	00:08.0	-0.00134869
00:08.0	-0.00240711	00:08.0	-0.00134191
00:08.0	-0.00238911	00:08.0	-0.00133483
00:08.0	-0.00237233	00:08.0	-0.00132745
00:08.0	-0.00235683	00:08.0	-0.00131976
00:08.0	-0.00234255	00:08.0	-0.00131176
00:08.0	-0.00232934	00:08.0	-0.00130345
00:08.0	-0.002317	00:08.0	-0.00129483
00:08.0	-0.0023053	00:08.0	-0.00128589
00:08.0	-0.002294	00:08.0	-0.00127664
00:08.0	-0.00228289	00:08.0	-0.00126708
00:08.0	-0.00227188	00:08.0	-0.00125722
00:08.0	-0.00226092	00:08.0	-0.00124704
00:08.0	-0.00225012	00:08.0	-0.00123656
00:08.0	-0.00223964	00:08.0	-0.00122579
00:08.0	-0.00222973	00:08.0	-0.00121471
00:08.0	-0.00222067	00:08.0	-0.00120335
00:08.0	-0.00221273	00:08.0	-0.00119171
00:08.0	-0.00220616	00:08.0	-0.0011798
00:08.0	-0.00220113	00:08.0	-0.00116762
00:08.0	-0.00219773	00:08.0	-0.00115519
00:08.0	-0.00219594	00:08.0	-0.00114252
00:08.0	-0.00219567	00:08.0	-0.00112962
00:08.0	-0.00219672	00:08.0	-0.00111649
00:08.0	-0.00219886	00:08.0	-0.00110316
00:08.0	-0.00220182	00:08.0	-0.00108963
00:08.0	-0.00220534	00:08.0	-0.00107592
00:08.0	-0.00220925	00:08.0	-0.00106202
00:08.0	-0.00221342	00:08.0	-0.00104796
00:08.0	-0.00221783	00:08.0	-0.00103375
00:08.0	-0.00222258	00:08.0	-0.0010194
00:08.0	-0.00222784	00:08.0	-0.00100492
00:08.0	-0.00223383	00:08.0	-0.000990331
00:08.0	-0.0022408	00:08.0	-0.000975633
00:08.0	-0.002249	00:08.0	-0.000960835
00:08.0	-0.00225862	00:08.0	-0.000945942
00:08.0	-0.00226977	00:08.0	-0.000930963
00:08.0	-0.00228248	00:08.0	-0.000915905
00:08.0	-0.0022967	00:08.0	-0.000900778
00:08.0	-0.00231226	00:08.0	-0.000885589
00:08.0	-0.00232895	00:08.0	-0.000870343
00:08.0	-0.00234648	00:08.0	-0.000855051
00:08.1	-0.00236458	00:08.1	-0.000839723
00:08.1	-0.00238299	00:08.1	-0.000824373
00:08.1	-0.00240153	00:08.1	-0.000809016
00:08.1	-0.0024201	00:08.1	-0.000793668
00:08.1	-0.00243872	00:08.1	-0.000778347
00:08.1	-0.00245748	00:08.1	-0.000763073
00:08.1	-0.00247658	00:08.1	-0.000747867
00:08.1	-0.00249626	00:08.1	-0.000732749
00:08.1	-0.00251676	00:08.1	-0.000717742
00:08.1	-0.00253831	00:08.1	-0.000702869
00:08.1	-0.00256108	00:08.1	-0.000688154
00:08.1	-0.00258515	00:08.1	-0.000673619
00:08.1	-0.00261054	00:08.1	-0.000659289
00:08.1	-0.00263712	00:08.1	-0.000645189
00:08.1	-0.00266472	00:08.1	-0.000631341
00:08.1	-0.0026931	00:08.1	-0.000617768
00:08.1	-0.00272196	00:08.1	-0.000604487
00:08.1	-0.00275103	00:08.1	-0.000591514
00:08.1	-0.00278008	00:08.1	-0.000578859
00:08.1	-0.00280894	00:08.1	-0.000566538
00:08.1	-0.00283755	00:08.1	-0.000554562
00:08.1	-0.00286594	00:08.1	-0.000542946
00:08.1	-0.00289426	00:08.1	-0.000531704
00:08.1	-0.00292269	00:08.1	-0.00052085
00:08.1	-0.00295148	00:08.1	-0.000510397
00:08.1	-0.00298085	00:08.1	-0.00050036
00:08.1	-0.00301101	00:08.1	-0.000490753
00:08.1	-0.00304209	00:08.1	-0.000481587
00:08.1	-0.00307413	00:08.1	-0.000472872
00:08.1	-0.00310709	00:08.1	-0.000464615
00:08.1	-0.00314081	00:08.1	-0.000456823
00:08.1	-0.00317506	00:08.1	-0.000449504
00:08.1	-0.00320957	00:08.1	-0.000442665
00:08.1	-0.00324402	00:08.1	-0.000436314
00:08.1	-0.00327812	00:08.1	-0.000430457
00:08.1	-0.00331164	00:08.1	-0.000425098
00:08.1	-0.00334442	00:08.1	-0.00042024
00:08.1	-0.00337641	00:08.1	-0.000415883
00:08.1	-0.00340766	00:08.1	-0.000412025
00:08.1	-0.00343831	00:08.1	-0.000408664
00:08.1	-0.00346856	00:08.1	-0.000405792
00:08.1	-0.00349864	00:08.1	-0.000403407
00:08.1	-0.00352876	00:08.1	-0.000401499
00:08.1	-0.00355908	00:08.1	-0.00040006
00:08.1	-0.00358972	00:08.1	-0.000399076
00:08.1	-0.00362068	00:08.1	-0.000398532
00:08.1	-0.00365186	00:08.1	-0.000398415
00:08.1	-0.00368309	00:08.1	-0.00039871
00:08.1	-0.0037141	00:08.1	-0.000399401
00:08.1	-0.00374459	00:08.1	-0.000400473
00:08.1	-0.00377424	00:08.1	-0.00040191
00:08.1	-0.00380277	00:08.1	-0.000403698
00:08.1	-0.00382996	00:08.1	-0.000405824
00:08.1	-0.00385567	00:08.1	-0.000408278
00:08.1	-0.00387989	00:08.1	-0.000411047
00:08.1	-0.00390268	00:08.1	-0.000414122
00:08.1	-0.00392419	00:08.1	-0.000417494
00:08.1	-0.0039446	00:08.1	-0.000421153
00:08.1	-0.00396414	00:08.1	-0.00042509
00:08.1	-0.00398297	00:08.1	-0.000429294
00:08.1	-0.00400123	00:08.1	-0.000433749
00:08.1	-0.00401897	00:08.1	-0.00043844
00:08.1	-0.00403615	00:08.1	-0.000443349
00:08.1	-0.00405265	00:08.1	-0.000448457
00:08.1	-0.00406824	00:08.1	-0.000453746
00:08.1	-0.00408265	00:08.1	-0.000459196
00:08.1	-0.00409559	00:08.1	-0.000464792
00:08.1	-0.00410677	00:08.1	-0.000470516
00:08.1	-0.00411593	00:08.1	-0.00047635
00:08.1	-0.00412292	00:08.1	-0.000482272
00:08.1	-0.00412767	00:08.1	-0.00048826
00:08.1	-0.0041302	00:08.1	-0.000494296
00:08.1	-0.00413065	00:08.1	-0.000500361
00:08.1	-0.00412922	00:08.1	-0.000506437
00:08.1	-0.00412614	00:08.1	-0.000512505
00:08.1	-0.00412165	00:08.1	-0.000518544
00:08.1	-0.00411596	00:08.1	-0.000524532
00:08.1	-0.0041092	00:08.1	-0.00053045
00:08.1	-0.00410144	00:08.1	-0.00053628
00:08.1	-0.00409262	00:08.1	-0.000542003
00:08.1	-0.00408262	00:08.1	-0.000547602
00:08.1	-0.00407123	00:08.1	-0.00055306
00:08.1	-0.00405819	00:08.1	-0.000558359
00:08.1	-0.00404321	00:08.1	-0.000563483
00:08.1	-0.00402604	00:08.1	-0.000568419
00:08.1	-0.00400648	00:08.1	-0.000573154
00:08.1	-0.00398441	00:08.1	-0.000577678
00:08.1	-0.00395983	00:08.1	-0.000581979
00:08.1	-0.00393285	00:08.1	-0.000586047
00:08.1	-0.00390366	00:08.1	-0.000589874
00:08.1	-0.00387252	00:08.1	-0.000593453
00:08.1	-0.00383971	00:08.1	-0.000596781
00:08.1	-0.00380551	00:08.1	-0.000599856
00:08.1	-0.00377016	00:08.1	-0.000602677
00:08.1	-0.00373382	00:08.1	-0.000605243
00:08.1	-0.00369657	00:08.1	-0.000607554
00:08.1	-0.00365839	00:08.1	-0.000609608
00:08.1	-0.0036192	00:08.1	-0.000611404
00:08.1	-0.0035788	00:08.1	-0.00061294
00:08.2	-0.003537	00:08.2	-0.000614214
00:08.2	-0.00349356	00:08.2	-0.000615227
00:08.2	-0.0034483	00:08.2	-0.000615978
00:08.2	-0.00340109	00:08.2	-0.000616468
00:08.2	-0.00335193	00:08.2	-0.000616695
00:08.2	-0.00330088	00:08.2	-0.000616662
00:08.2	-0.00324814	00:08.2	-0.000616372
00:08.2	-0.00319395	00:08.2	-0.000615826
00:08.2	-0.00313863	00:08.2	-0.000615029
00:08.2	-0.00308252	00:08.2	-0.000613981
00:08.2	-0.00302591	00:08.2	-0.000612685
00:08.2	-0.00296905	00:08.2	-0.000611141
00:08.2	-0.0029121	00:08.2	-0.000609345
00:08.2	-0.00285514	00:08.2	-0.000607298
00:08.2	-0.00279813	00:08.2	-0.000604997
00:08.2	-0.00274097	00:08.2	-0.000602447
00:08.2	-0.00268348	00:08.2	-0.00059965
00:08.2	-0.00262546	00:08.2	-0.000596613
00:08.2	-0.0025667	00:08.2	-0.00059334
00:08.2	-0.00250704	00:08.2	-0.000589835
00:08.2	-0.00244642	00:08.2	-0.0005861
00:08.2	-0.00238485	00:08.2	-0.000582135
00:08.2	-0.00232245	00:08.2	-0.000577944
00:08.2	-0.00225944	00:08.2	-0.000573531
00:08.2	-0.00219613	00:08.2	-0.000568905
00:08.2	-0.00213283	00:08.2	-0.000564073
00:08.2	-0.00206988	00:08.2	-0.000559042
00:08.2	-0.00200757	00:08.2	-0.00055382
00:08.2	-0.00194615	00:08.2	-0.000548408
00:08.2	-0.00188574	00:08.2	-0.00054281
00:08.2	-0.0018264	00:08.2	-0.000537031
00:08.2	-0.00176808	00:08.2	-0.000531071
00:08.2	-0.00171064	00:08.2	-0.000524933
00:08.2	-0.0016539	00:08.2	-0.000518618
00:08.2	-0.00159765	00:08.2	-0.000512127
00:08.2	-0.00154171	00:08.2	-0.000505464
00:08.2	-0.00148595	00:08.2	-0.000498636
00:08.2	-0.00143031	00:08.2	-0.000491649
00:08.2	-0.00137486	00:08.2	-0.00048451
00:08.2	-0.00131975	00:08.2	-0.000477225
00:08.2	-0.00126522	00:08.2	-0.000469797
00:08.2	-0.00121157	00:08.2	-0.000462228
